rank,resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,site,eff_capacity_mw,duration_hours,optimization_rate
207,PAULN_ESR1,8305.522833333333,41002.55064166666,0.0,0.0001496832112747,446.7746592580868,13111.513752591063,12576.93637315845,8103.989795057238,83547.28820474804,PAULN_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Pauline BESS (DGR),9.9,1.0,39.1632051038988
208,DIBOL_ESR1,7854.181416666665,40991.729566666654,0.0,0.0001473787130048,446.9567720392641,12990.562793587458,12580.197556037523,8080.794379651224,82944.42263202752,DIBOL_RN,9.9,QBEEP1,YHENI1,,,9.9,0.97,51.22832001277163
209,PUEBLO_ESR1,38458.04258333333,-1871.5113636916667,0.0,6940.2703173820355,1783.5921591796587,24921.577548231664,12576.233693843564,0.0,82808.20493827856,BRP_PBL1_RN,9.9,QSUE74,YSUEZ,,,9.9,0.99,69.11548614179283
210,ZAPATA_ESR2,26859.350333333336,-4831.387130258334,0.0,13533.762515862798,3091.4959649316506,29157.31355349452,14836.186567589388,0.0,82646.72180495335,BRP_ZPT2_RN,9.9,QSUE74,ENGIE,19.8,Zapata 1 (DGR),19.8,1.01,24.841355068151923
211,L_FRESNO_ESR1,19873.605333333337,19983.554412591668,0.0,3033.261640083664,267.321393578449,15131.449339193705,10656.605409928636,12606.778065229511,81552.57559393896,L_FRE_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Los Fresnos (DGR),10.0,1.0,97.78956729652273
212,MAINLAND_ESR1,8722.053416666666,36013.345075000005,0.0,0.0001485309621397,315.45794664387864,13196.46218384013,14373.546514552881,8753.174072710297,81374.03935794481,MAINLAND_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Mainland BESS (DGR),9.9,1.0,46.278852460718575
213,HOLCOMB_ESR1,5343.339666666667,41456.54631666667,0.0,0.0001496832112747,541.1146684761314,12999.19647749369,12541.008247536141,8014.777219826793,80895.98274634933,HOLCOMB_RN1,9.9,QBEEP1,Hunt Energy Network,9.9,Holcomb (DGR),9.9,1.0,41.78894150279358
214,N_MERCED_ESR1,16293.906666666666,29092.326446358336,0.0,2667.144246561957,92.74241917355847,16612.872127327293,9834.09368860985,5778.876984039393,80371.96257873705,N_MRD_ESR_RN,9.9,QTEN24,SMT Energy,10.0,North Mercedes BESS (DGR),10.0,1.0,56.132621128876835
215,N_ALAMO_ESR1,26251.380333333327,12717.334462616664,0.0,7420.053127441434,51.71603722953409,7701.575330463607,12140.624603833216,13573.335972178293,79856.01986709608,N_AL_BESS_RN,9.9,QTEN24,SMT Energy,10.0,North Alamo Bess,10.0,1.0,59.5193585365882
216,BAY_CITY_ESR1,30175.074499999995,19818.40293985833,0.0,864.8373096233953,70.94274446166287,14691.021131610512,6147.392521218174,7817.634222199324,79585.30536897139,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,Bay City,9.9,1.0,61.66261768922194
217,LOPENO_ESR1,31664.936666666665,-9361.054026166668,0.0,16462.7898888846,3131.327614423642,24464.83381098906,13034.942922024129,0.0,79397.77687682143,BRP_LOP1_RN,9.9,QSUE74,YSUEZ,,,9.9,0.95,73.62880577836948
218,MAYBERRY_ESR2,26511.054916666664,14654.669000833335,0.0,2946.3021951971705,116.61048215206094,8067.436953706861,12501.09908827909,13771.573608870414,78568.74624570561,MYRY_BES2_RN,9.9,QTEN24,SMT Energy,9.9,Mayberry BESS 2,9.9,1.46,58.97681932171164
219,LFSTH_ESR1,7854.208416666667,37039.67593333333,0.0,0.0001496832112747,446.5739327868852,13156.261849909792,12544.453531205072,7488.725788150271,78529.89960173523,LFSTH_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Lufkin South BESS (DGR),9.9,1.0,36.90120501353727
220,L_463S_ESR1,27706.22808333333,-10962.090409474997,0.0,18817.38696813251,2676.9866759685183,23307.83584059377,16721.550016075234,0.0,78267.89717462836,BRP_LOOP_RN,9.9,QSUE74,YSUEZ,,,9.9,0.58,76.38803422209554
221,PAVLOV_ESR1,3785.592083333333,38079.909025,0.0,0.0001496832112747,308.9213400019523,12716.03300017558,14282.567513940965,8811.529905268137,77984.55301740317,PAVLOV_BT_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Pavlov BESS,9.9,1.0,44.03490482416575
222,MV_VALV4_ESR1,3172.600916666667,34729.45794166666,0.0,0.0001496832112747,315.4884091739676,13113.009373824443,16063.935668940105,9776.466593829951,77170.95905378499,MV_VALV4_RN,9.9,QBEEP1,Hunt Energy Network,10.0,Val Verde,10.0,1.0,28.737547642174906
223,EUNICE_ESR1,0.0,63737.319352325,0.0,0.0,0.0,5443.837158491801,7623.754438905479,0.0,76804.9109497223,EUNICE_ALL,20.0,QTENSK,Orsted,40.3,Eunice,40.3,0.99,11.777393760155652
224,FLAT_TOP_ESR1,42.672,68585.47134338335,0.0,0.0001473648241159,0.0001202741295047,617.5038653407547,1515.1201941084355,6001.320338364222,76762.08800883571,FLTBES1,8.5,QSHEL2,YKEYCA,,,8.5,1.0,47.325410075484065
225,GREGORY_ESR1,28941.002083333333,7698.435212875,0.0,9452.092784858809,4459.572627567865,22604.11697763827,2866.8906222576124,0.0,76022.11030853089,GREGORY_RN,9.9,QTEN30,REX Storage Holdings,9.9,Gregory BESS,9.9,1.0,9.200931028405945
226,TYNAN_ESR1,6923.360083333333,31616.91385833333,0.0,0.0001496832112747,494.279869413688,13378.773855004756,14510.732206214007,9091.510767710606,76015.57078969295,TYNAN_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Tynan BESS,9.9,1.09,43.61779061836005
227,PUEBLO_ESR2,42470.18066666666,-8233.43963675,0.0,5718.086443277177,1741.5523301313274,21930.843001652225,12207.748979018352,0.0,75834.97178399574,BRP_PBL2_RN,7.4,QSUE74,ENGIE,19.8,Pueblo 1 (DGR),19.8,1.01,24.017005410037747
228,LIGSW_ESR1,44023.02175000001,2315.158090066667,0.0,655.484751454343,737.3900693476329,19361.31028856638,6956.076632009078,418.6107803170065,74467.0523617611,LIGSW_RN,9.8,QPROLO,Prologis,9.8,Liggett Switch BESS,9.8,0.97,27.43690825109585
229,MUENSTER_ESR1,47211.603,9205.888687108336,0.0,6651.652785348665,4140.166750830096,2517.0741279924155,2885.701934120209,1499.3298341404025,74111.41711954011,MUENSTER_RN,9.9,QTEN30,Excelsior Energy Capital,9.9,Muenster BESS,9.9,1.22,82.94497968425424
230,LAURELES_ESR1,38195.32033333333,9785.915408908333,0.0,9789.640565510406,6640.552993255455,0.0,2824.2121797910854,6835.808615505568,74071.45009630418,LAUR_BESS_RN,9.8,QTEN30,YREGL,,,9.8,1.19,149.0006181838956
231,ODESW_ESR1,42721.48983333333,-15485.535801458333,0.0,7985.067026737174,1318.277008580434,21588.861183920264,11816.84275916271,3512.8807939798016,73457.88280425538,ODESW_RN,9.9,QSUE74,ENGIE,9.9,Odessa SW (DGR),9.9,1.0,38.24439523296291
232,FALFUR_ESR1,3436.0951666666665,28115.66253333333,0.0,0.0001496832112747,309.3311082446792,13292.365013920707,16143.777369304351,9955.363419728204,71252.59476088114,FALFUR_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Falfurrias BESS,9.9,1.0,47.15380810086029
233,RIO_GRAN_ESR1,15847.701583333332,17577.08254158333,0.0,4424.32535975799,275.0250767500057,15843.952199125864,10569.347684860211,6469.76368710246,71007.1981325132,RIOG_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Rio Grande City BESS (DGR),10.0,1.0,61.70398233451784
234,WEIL_TRC_ESR1,3400.553083333333,28421.101674999998,0.0,0.0001485309621397,315.3181055058971,13230.363945089552,15847.13120548079,9432.62952075675,70647.09768369728,WLTC_ESR_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Weil Tract BESS,9.9,1.09,40.520169448147186
235,ELSA_ESR1,19930.284,15633.227934241668,0.0,1342.7115404201909,426.1520272046368,15170.86254303172,11593.289626606747,5978.178614972087,70074.70628647706,ELSA_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Elsa (DGR),10.0,1.0,49.87336954302131
236,HEIGHTTN_ESR1,15325.561499999998,-5258.287017166666,0.0,13115.193078035365,4432.995841723093,24467.93892172745,15088.64412142559,2274.51186302694,69446.55830877177,BRHEIGHT_RN,9.9,QSUE74,ENGIE,9.9,Heights (DGR),9.9,1.0,64.19472096470508
237,EMPCT_ESR1,35953.1575,21788.546187308333,0.0,470.226366042283,121.51924242828134,2906.7905513561577,2276.7039008322645,5071.592084308144,68588.53583227546,EMPCT_RN,9.9,QTEN24,YSMTII,,,9.9,1.24,10.023827943786385
238,MIDWY_ESR1,37220.368,18048.386625633335,0.0,266.9751594635024,956.2960313546628,8139.449529040767,3737.799449772578,0.0,68369.27479526484,MIDWY_RN,9.9,QPROLO,Prologis,9.9,Midway BESS,9.9,1.0,54.19454582032456
239,PRCRK_ESR1,22026.72325,34963.32700013334,0.0,700.8841216132722,75.99739531114818,2424.786927956377,2262.533198591904,5746.469746001423,68200.72163960745,PRCRK_RN,9.9,QTEN24,SMT Energy,9.9,Prairie Creek BESS,9.9,1.52,20.697666512747094
240,BRAZORIA_ESR1,19769.72566666667,-7982.170667958333,0.0,13673.774508046958,3925.8901763903086,23283.679167713468,12491.35428193307,2975.3098780893374,68137.56301088148,BRP_BRAZ_RN,9.9,QSUE74,ENGIE,10.0,Brazoria (DGR),10.0,1.0,66.09800027197366
241,S_SNROSA_ESR1,22427.52491666667,12316.643705733335,0.0,675.242189965941,476.3329452764978,15865.660597726726,10600.943559167119,5004.441308418899,67366.7892229552,SROSA_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Santa Rosa (DGR),10.0,1.0,55.57223181020429
242,SWEENY_ESR1,31804.15991666667,-11031.230959091668,0.0,11256.602549164601,2140.612691495693,24201.862689573994,8825.01168161807,0.0,67197.01856942737,BRP_SWNY_RN,9.9,QSUE74,YSUEZ,,,9.9,0.78,82.64810321553281
243,K0_ESR1,26673.6595,-3253.8267798666648,0.0,10605.343182583694,1776.8862412427814,20789.85336225976,10545.750785033648,0.0,67137.6662912532,BRP_RN_UNIT1,9.9,QSUE74,YSUEZ,,,9.9,0.72,69.49838131060696
244,ANGLETON_ESR1,17112.716249999998,-5744.786490708333,0.0,9480.920602274304,3677.326395779193,25474.04614811801,15989.407138971757,0.0,65989.63004443493,BRPANGLE_RN,9.9,QSUE74,ENGIE,19.9,BRP Angleton (DGR),19.9,1.0,33.3171714520005
245,MAYBERRY_ESR1,23361.229916666663,7949.864288883333,0.0,1154.604889915011,312.02728614411274,15347.278483923568,10787.162380086116,6917.38481118138,65829.5520568002,MYRY_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Mayberry Bess,10.0,1.0,59.80767447573197
246,GARCENO_ESR1,25671.099,-1291.4498477999996,0.0,2488.0491691784946,523.5824334507114,15592.802111849836,12604.629904499796,9154.655064420174,64743.36783559902,GARC_BESS_RN,9.9,QTEN24,SMT Energy,19.9,Garceno Bess (DGR),19.9,1.0,31.624308904427235
247,GOODWIN_ESR1,35959.642583333334,6185.533725791664,0.0,11936.396181009424,2841.229016316041,0.0,4365.012532974453,1990.0030865166848,63277.817125941605,GOODWIN_ESR,9.9,QTEN30,YREGGO,,,9.9,1.2,181.65863064773066
248,WCOLLOCL_ESR1,-8.82,4323.909792741666,0.0,0.0,0.0,43956.98853034301,12520.779618390183,0.0,60792.85794147485,BSS_U1,9.9,QHABIT,YGLIDE,,,9.9,1.42,70.62582628142007
249,GEORSO_ESR1,4374.743,41363.53502520833,0.0,1.1046893457060278,14.11860599630163,7694.526960523391,5206.12995699906,1450.0685223288183,60104.22676040161,RHESS2_ESS1,9.8,QEDIS9,Ormat,9.9,Rabbit Hill,9.9,1.0,42.0913193402303
250,GZ_ESR1,40335.352166666664,1097.2527684083336,0.0,3390.0525350164976,6050.696523065547,4463.282362043803,2442.0205505698527,1740.192801560988,59518.84970733168,GZ_RN,8.0,QTEN30,YREGGE,,,8.0,1.64,119.52767842250869
251,MAGNO_TN_ESR1,12164.616166666667,3245.7196151499998,0.0,10516.557667924475,3488.972044529372,20323.8231060385,7436.5795628928245,0.0,57176.26816320183,BRPMAGNO_RN,7.4,QSUE74,YSUEZ,,,7.4,0.71,88.69263678767862
252,DICKNSON_ESR1,13693.844749999997,-1225.1229908249993,0.0,11313.215225648246,3375.942235662177,21324.320479251764,8504.538780441582,0.0,56986.73848017877,BRP_DIKN_RN,7.4,QSUE74,YSUEZ,,,7.4,0.52,132.3409132771089
253,POTEETS_ESR1,2133.0353333333333,29917.804858333333,0.0,0.0,103.77274725274724,9908.163969295409,6935.3186047038935,4298.650245386573,53296.74575830528,POTEETS_RN,9.9,QBEEP1,YHENI1,,,9.9,1.0,43.1101815646656
254,OLMITO_ESR1,12046.013499999995,40936.4253084,0.0,0.0,0.0,0.0,0.0,0.0,52982.4388084,OLMITO_RN,9.9,QTEN26,YAGPC7,,,9.9,1.84,4.1211299261361045
255,E_HARRIS_ESR1,7583.206416666667,42533.602761124996,0.0,0.0,0.0,0.0,0.0,0.0,50116.80917779168,E_HARRIS_RN,9.9,QTEN26,YAGPC5,,,9.9,1.85,46.55314562521068
256,ALVIN_ESR1,4475.722416666666,-3868.0393493833326,0.0,11791.077267675997,3879.389941981644,20976.871646173837,10278.991848105083,2359.92864912606,49893.94242034595,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,Alvin (DGR),10.0,1.0,48.510821319637486
257,STADIUM_ESR1,1729.71,43889.6665725,0.0,1.6516666666666666,0.0,44.06312179487179,302.6341538461538,2102.242891025641,48069.96840583333,STADIUM_RN,9.9,QTEN26,YBESST,,,9.9,1.49,41.195712647133
258,HEARN_RD_ESR1,37925.41266666666,4333.595754783333,0.0,0.0,0.0,0.0,0.0,0.0,42259.008421449995,HEARN_RD_RN,9.8,QTEN30,Excelsior Energy Capital,9.9,Hearn Road BESS,9.9,1.0,60.02660915068499
259,LYSSY_ESR1,63869.84158333333,-25410.210958041665,0.0,0.0,0.0,0.0,0.0,0.0,38459.63062529165,LYSSY_RN,9.9,QTEN30,YREGLY,,,9.9,1.06,2.056132571918812
260,LANTANA_ESR1,4736.4310000000005,32454.198435799997,0.0,0.0,0.0,0.0,0.0,0.0,37190.6294358,LANTANA_RN,9.9,QTEN26,YAGPC2,,,9.9,2.01,48.988020006626684
261,X4_ESR1,0.0,35020.089044875,0.0,965.970568957938,2237.773106907224,0.0,-1614.7230570136462,0.0,36609.109663726515,X443ESRN,10.0,QCPSE,CPS Energy,10.0,Commerce St (DGR),10.0,1.0,31.399329191324444
262,SAH_ESR1,0.0,36266.19401575834,0.0,0.0,0.0,0.0,0.0,0.0,36266.19401575834,SAH_RN,200.0,QGFEN,YESTH2,,,200.0,2.07,-17.954840881782022
263,ELMCRK_ESR1,-29.68800000000003,29648.344293366663,0.0,0.2654999999999999,0.0,0.0,65.95370875372171,4122.04229810735,33806.91780022773,ELMCRK_RN,9.9,QMP2M1,YDGSP2,,,9.9,2.64,60.456190194264984
264,BLSUMMIT_ESR1,0.0,33202.39338406667,0.0,0.0,0.0,0.0,0.0,0.0,33202.39338406667,BLSMT1_5_A_6,30.0,QFPL12,NextEra Energy Resources,15.0,Blue Summit,15.0,0.42,25.74909723616257
265,DA_ESR1,2993.970833333333,26324.786375,0.0,75.70346606003173,126.87047712739209,442.8238814546909,837.580733054086,2038.0379141175956,32839.77368014713,DA_BESS,5.0,QSHE16,YBACCH,,,5.0,2.04,67.24347338947746
266,HV_ESR1,23993.1845,-9515.389503958333,0.0,2740.0286439285906,5386.315267690899,6062.678676567308,2240.6458037410102,979.2678855911173,31886.73127356059,HV_BESS1_RN,0.0,QTEN30,YREGHI,,,0.0,1.42,43.50935371691635
267,MESQUITE_ESR1,858.315,28455.019870158336,0.0,0.0,0.0,0.0,163.2877191571154,2157.102075284417,31633.724664599868,MESQUITE_RN,9.9,QTEN26,YBESLF,,,9.9,2.01,45.61302820711632
268,CASL_GAP_ESR1,0.0,30942.1745325,0.0,0.0,0.0,0.0,0.0,0.0,30942.1745325,CASL_GAP_UN1,3.9,QLUMN1,Luminant,9.9,Castle Gap Battery,9.9,4.24,3.810323576658542
269,GZ_ESR2,2707.3545,21941.595540816663,0.0,197.77563834027777,292.88877289543336,1394.5613573898993,1678.6697457305036,2266.769202820464,30479.614757993244,GZ_RN,9.9,QPROLO,YESTH7,,,9.9,2.13,25.341396134752625
270,RHA_ESR1,0.0,28377.399301441656,0.0,0.0,0.0,0.0,0.0,0.0,28377.399301441656,RN_RHN_ESR,200.0,QTEN19,YDESTS,,,200.0,1.87,19.566435662639446
271,ABINDUST_ESR1,-32.69566666666668,21532.299278533334,0.0,0.0,0.0,0.0,49.54718446671933,4262.356968632234,25811.507764965616,ABINDUST_RN,9.9,QMP2M1,YDIST,,,9.9,0.48,49.60585048130914
272,MDWPK_ESR1,2727.3766666666666,21098.132534666667,0.0,0.0,0.0,0.0,0.0,0.0,23825.50920133333,MDWPK_RN,9.9,QTEN26,YMEADP,,,9.9,0.48,50.5648069833764
273,JOHNCI_ESR1,-11621.198999999997,34730.6956,0.0,413.5386280677656,-204.97310256410256,0.0,0.0,0.0,23318.062125503664,JC_BAT_RN,1.3,QLCRA,Pedernales Electric Cooperative,2.3,Johnson City,2.3,1.0,-7.827023575824238
274,INDL_ESR1,0.0,20980.594653608336,0.0,6.56173469387755e-05,4.518367346938775e-05,0.0,0.0,0.0,20980.594764409354,IND_INADALE1,9.9,QECNR,RWE,9.9,Inadale,9.9,1.0,15.779267255508062
275,PYR_ESR1,0.0,20586.74777255833,0.0,0.0,0.0,0.0,0.0,0.0,20586.74777255833,PYR_PYRON1,9.9,QECNR,RWE,13.3,Pyron,13.3,1.0,2.06226237395679
276,Z0_ESR1,14866.728,5111.488983041667,0.0,0.0,0.0,0.0,0.0,0.0,19978.216983041664,Z0_DGR2_RN,9.9,QTEN26,YBEXCO,,,9.9,2.03,5.793284299932485
277,UTOPIA_ESR1,31057.327416666667,-11288.774258783329,0.0,0.0,0.0,0.0,0.0,0.0,19768.553157883332,UTOPIA_RN,9.9,QTEN30,YREGUT,,,9.9,0.4,67.9047303356257
278,WORSHAM_ESR1,-7800.084999999999,8263.256246308332,0.0,0.0001496832112747,6.596728930542806e-05,2109.5975046286,8676.900164624938,8428.961017303403,19678.63014851577,WRSBES_BESS1,9.7,QSHEL2,Key Capture Energy,9.9,Worsham (DGR),9.9,1.81,5.384861078511075
279,KEG_ESR1,0.0,18515.21433291666,0.0,0.0,0.0,0.0,0.0,0.0,18515.21433291666,KEG_RN,0.0,QEDF27,YSMTX3,,,0.0,1.42,-11.171215650074767
280,SAH_ESR2,0.0,17756.633287683337,0.0,0.0,0.0,0.0,0.0,0.0,17756.633287683337,SAH_RN,200.0,QGFEN,YESTH2,,,200.0,2.18,-18.885308089044095
281,BY_ESR1,0.0,12549.760424808332,0.0,0.0,0.0,68.75717038793557,6.213780699919461,92.95350118017672,12717.68487707636,RN_BY_ESR1,9.9,QPROLO,YESTHB,,,9.9,0.75,-0.0062998497587903
282,ELM_ST_ESR1,0.0,4240.570394866666,0.0,0.0,0.0,0.0,0.0,0.0,4240.570394866666,ELM_ST_RN,0.0,QTEN26,YELMST,,,0.0,1.42,5.514548314986601
283,PRTLAVS_ESR1,0.0,-457.64486096666667,0.0,0.0,0.0,3863.614044271454,0.0,0.0,3405.9691833047864,PTLBES_BESS1,6.0,QSTEC3,Key Capture Energy,9.9,Port Lavaca (DGR),9.9,1.2,-0.1858822506625101
284,CONTINEN_ESR1,9472.944166666666,-11188.844083333333,0.0,1565.5451538461534,807.0883562271063,2677.431301282051,-162.3725961538461,0.0,3171.792298534797,CONTINEN_RN,9.9,QTEN30,REX Storage Holdings,9.9,Continental BESS (DGR),9.9,1.0,2.277372134292563
285,FERD_ESS_ESR1,0.0,-20282.281801958317,0.0,850.3998347211035,3359.0282085485683,2097.888649094842,0.0,14077.819567817309,102.85445822350903,FERD_ESS_RN,200.0,QCPSE,YCPS,,,200.0,2.51,-147.56561036854131
286,LEAKEY_ESR1,0.0,19.942451866666666,0.0,0.0,0.0,0.0,0.0,0.0,19.942451866666666,LEAKEY_RN,0.0,QTEN30,YRELE,,,0.0,1.42,0.0
287,HNY_COMB_ESR1,0.0,8.24645,0.0,0.0,0.0,0.0,0.0,0.0,8.24645,HNY_COMB_RN,61.5,QHEI6,YHONHO,,,61.5,1.42,0.0007038748487039
288,SE_EDINB_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
289,CLT_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLT_RN,100.0,QNRGTX,YNRGTX,,,100.0,1.42,0.0
290,RVN_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RVN_RN,0.0,QTEN26,YRAVST,,,0.0,1.42,0.0
291,TDWLPR_1_ESR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TDWLPR_1_RN,100.0,QDENT4,Jupiter Power,68.0,Tidwell Prairie Storage U1,68.0,1.96,0.0
292,TDWLPR_1_ESR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.43,0.0
293,BIRD_BES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BIRD_ESR1,0.0,QEDIS7,YVES37,,,0.0,1.29,0.0
294,AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,0.0,1.42,0.0
295,APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,0.0,1.42,0.0
296,PALMVIEW_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
297,CLO_ESR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLO_RN,100.0,QNRGTX,Jupiter Power,67.66666666666667,Callisto 1 Energy Center Unit 1,67.66666666666667,1.42,0.0
298,CLT_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLT_RN,100.0,QNRGTX,YNRGTX,,,100.0,1.42,0.0
299,OR_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR_BESS_RN,9.9,QCWPE3,YIEPTE,,,9.9,1.42,0.0
300,NEDIN_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEDIN_RN,0.0,QTEN26,YINFGC,,,0.0,1.42,0.0
301,BKBN_ESR_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.43,0.0
302,HARLIN_1_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARLIN_1_RN,0.0,QTEN26,SMT Energy,10.0,Harlingen II,10.0,1.0,0.0
303,GRIZZLY_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POTSVIL_RN,9.9,QPRIO1,YGRIZZ,,,9.9,1.42,0.0
304,HDNLAKES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDNLAKES_RN,0.0,QTEN26,YSBES6,,,0.0,1.42,
305,KNAPP_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KNAPP_RN,0.0,QTEN26,YKNAPP,,,0.0,1.42,0.0
306,GUNR_BES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUNR_RN,150.0,QNRGTX,YGUNRP,,,150.0,1.43,0.0
307,CHISMGRD_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHISMGRD_RN,0.0,QTEN25,YCHISH,,,0.0,1.42,
308,COTULLA_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
309,DRAK_ESS_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRAK_ESS_RN,100.0,QNRGTX,YMALES,,,100.0,1.42,0.0
310,DRAK_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRAK_ESS_RN,150.0,QNRGTX,YMALES,,,150.0,1.42,0.0
311,MEDINA1_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDINA1_RN,0.0,QTEN30,YREMED,,,0.0,1.42,0.0
312,DA_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
313,C5_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5_RN,0.0,QTEN26,YBEXMA,,,0.0,1.43,0.0
314,ESCONDID_ESR1,0.0,-8.498515124999999,0.0,0.0,0.0,0.0,0.0,0.0,-8.498515124999999,ESCONDID_ESR,0.0,QTEN30,YREGES,,,0.0,1.42,-0.0
315,MESQUITE_ESR2,0.0,-117.12133268333334,0.0,0.0,0.0,0.0,0.0,0.0,-117.12133268333334,MESQUITE_RN2,0.0,QSYSO,YMSCEC,,,0.0,1.42,-0.0
316,LK_ESR1,0.0,-120.841848025,0.0,0.0,0.0,0.0,0.0,0.0,-120.841848025,LK_RN,0.0,QPROLO,YESTH5,,,0.0,1.42,-0.0
317,BUDA_ESR1,0.0,-233.36977334999995,0.0,0.0,0.0,0.0,0.0,0.0,-233.36977334999995,BUDA_RN,0.0,QTEN26,YBUDAI,,,0.0,1.42,-35.8380889331149
318,PAD3_ESS_ESR3,0.0,-362.7905017416663,0.0,0.0,0.0,0.0,0.0,0.0,-362.7905017416663,RN_PAD3_ESS,0.0,QTEN25,Eolian,51.4,Padua BESS 1,51.4,2.37,-10.392713571486558
319,CNTYRDS_ESR1,0.0,-364.89946540833336,0.0,0.0,0.0,0.0,0.0,0.0,-364.89946540833336,CNTYRDS_RN,0.0,QTEN26,YCORDI,,,0.0,1.42,-51.59721824619669
320,HWY6_ESR1,0.0,-558.1894288666666,0.0,0.0,0.0,0.0,0.0,0.0,-558.1894288666666,HWY6_RN,0.0,QTEN26,YHWY6,,,0.0,1.42,-54.175083939906806
321,TORR_ESR1,0.0,-1225.4211441666666,0.0,0.0,0.0,0.0,0.0,0.0,-1225.4211441666666,TORR_ALL,0.0,QFPL33,YNEXTE,,,0.0,1.42,-0.0
322,DA_ESR3,0.0,-1960.862219999999,0.0,0.0,0.0,0.0,0.0,0.0,-1960.862219999999,DA_BESS2,9.9,QSHE16,Vopak Energy Storage Texas,5.0,Damon Storage,5.0,1.94,-3.4872762109224613
323,BCNV2_ES_ESR1,0.0,-6712.370743583333,0.0,0.0,0.0,0.0,0.0,0.0,-6712.370743583333,BCNV2_ES_RN,0.0,QSU115,YBOCP2,,,0.0,1.42,-1.2955560199841771
324,ARY_BESS_ESR1,0.0,-6971.921236258333,0.0,0.0,0.0,0.0,0.0,0.0,-6971.921236258333,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,0.0,1.42,-8.64247470230161
325,QTUM_SLR_ESR2,0.0,-9669.088047908333,0.0,0.0,0.0,0.0,0.0,0.0,-9669.088047908333,RN_QTUM_SLR,0.0,QTEN33,YIPQB2,,,0.0,1.42,-0.5402787252507717
326,SLK_BESS_ESR1,16814.325166666662,-27103.257308300002,0.0,0.0,0.0,0.0,0.0,0.0,-10288.932141633335,SLK_BESS_RN,200.0,QTEN34,YMENTB,,,200.0,1.42,-81.8250260892876
