rank,resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,site,eff_capacity_mw,duration_hours,optimization_rate
322,CARA_ESS_ESR1,0.0,-12536.18819666667,0.0,0.0,0.0,0.0,0.0,0.0,-12536.18819666667,CARA_ESS_RN,98.3,QHEI8,YHEI8,,,98.3,1.42,-3.8129460630659624
323,LYNX_ESS_ESR1,0.0,-14901.047180166664,0.0,0.0,0.0,0.0,0.0,0.0,-14901.047180166664,LYNX_ESS_RN,0.0,QSU101,YCORBS,,,0.0,1.42,-27.03009942674383
324,HRMS_SLR_ESR1,0.0,-16574.21680020833,0.0,0.0,0.0,0.0,0.0,0.0,-16574.21680020833,HRMS_SLR_RN,20.0,QTOT11,YBELST,,,20.0,1.42,-33.31125807068294
325,QTUM_SLR_ESR1,0.0,-16934.547112091666,0.0,0.0,0.0,0.0,0.0,0.0,-16934.547112091666,RN_QTUM_SLR,0.0,QTEN33,YIPQB2,,,0.0,1.42,-3.6375919132952608
326,CAST_ESS_ESR1,0.0,-17049.953308666667,0.0,0.0,0.0,0.0,0.0,0.0,-17049.953308666667,CAST_ESS_RN,200.0,QSUE79,YSUEZ,,,200.0,1.42,-4.223259172746919
327,SOLC_SLR_ESR2,0.0,-17299.831354208334,0.0,0.0,0.0,0.0,0.0,0.0,-17299.831354208334,RN_SOLC_SLR,160.0,QTEN33,YIPQB,,,160.0,1.42,-3.7565884277348713
328,SOLC_SLR_ESR1,0.0,-20794.795115299996,0.0,0.0,0.0,0.0,0.0,0.0,-20794.795115299996,RN_SOLC_SLR,160.0,QTEN33,YIPQB,,,160.0,1.42,-7.34910031184733
329,GAIA_SLR_ESR1,0.0,-24219.055066233333,0.0,0.0,0.0,0.0,0.0,0.0,-24219.055066233333,GAIA_SLR_RN,76.3,QTEN26,YGAIA,,,76.3,1.42,-5.843595186807876
330,DESN_ESS_ESR1,0.0,-52066.200649591665,0.0,0.0,0.0,0.0,0.0,0.0,-52066.200649591665,DESN_ESS_RN,200.0,QSUE79,YSUEZ,,,200.0,0.45,-8.613631902881838
331,HEN_ESR2,0.0,-56821.08760963333,0.0,0.0,0.0,0.0,0.0,0.0,-56821.08760963333,HEN_RN,0.0,QECNR,YEONCR,,,0.0,1.42,-9.72741542635437
332,VERT_ESS_ESR1,0.0,-70099.099031325,0.0,0.0,0.0,0.0,0.0,0.0,-70099.099031325,VERT_ESS_RN,200.0,QNRGTX,YNRGTX,,,200.0,1.42,-8.309085966774537
333,FERD_ESS_ESR1,0.0,-99084.42867058332,0.0,272.5129763611111,102.83548911805556,320.43875534722224,0.0,1048.9131928541667,-97339.72825690277,FERD_ESS_RN,200.0,QCPSE,YCPS,,,200.0,2.51,-25.239004430750864
