rank,resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,site,eff_capacity_mw,duration_hours,optimization_rate
207,PAULN_ESR1,8305.522833333333,41026.48689166666,0.0,0.0001496832112747,446.7746592580868,13111.513752591063,12564.154373158453,8090.139795057237,83544.59245474804,PAULN_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Pauline BESS (DGR),9.9,1.0,39.16442780999115
208,DIBOL_ESR1,7854.181416666665,41016.95329166666,0.0,0.0001473787130048,446.9567720392641,12990.562793587458,12567.415556037524,8066.944379651223,82943.01435702752,DIBOL_RN,9.9,QBEEP1,YHENI1,,,9.9,0.97,51.22918167169655
209,ZAPATA_ESR2,26880.086333333336,-4896.931274425,0.0,13501.807515862798,3084.400964931651,29150.96655349452,14833.571567589388,0.0,82553.9016607867,BRP_ZPT2_RN,9.9,QSUE74,ENGIE,19.8,Zapata 1 (DGR),19.8,1.01,24.85820528082472
210,PUEBLO_ESR1,38272.70958333333,-2005.1420899249997,0.0,6924.804317382035,1769.8111591796587,24915.032548231662,12574.566693843564,0.0,82451.78221204523,BRP_PBL1_RN,9.9,QSUE74,YSUEZ,,,9.9,0.99,69.06109373514794
211,L_FRESNO_ESR1,19873.605333333337,19983.912600149997,0.0,3033.261640083664,267.321393578449,15130.224339193703,10650.350409928635,12582.978065229512,81521.6537814973,L_FRE_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Los Fresnos (DGR),10.0,1.0,97.8221735652779
212,MAINLAND_ESR1,8722.053416666666,36044.392575000005,0.0,0.0001485309621397,315.45794664387864,13196.46218384013,14360.764514552882,8739.324072710297,81378.45485794482,MAINLAND_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Mainland BESS (DGR),9.9,1.0,46.2762264735272
213,HOLCOMB_ESR1,5343.339666666667,41448.878866666666,0.0,0.0001496832112747,541.1146684761314,12999.19647749369,12528.226247536142,8000.927219826793,80861.68329634932,HOLCOMB_RN1,9.9,QBEEP1,Hunt Energy Network,9.9,Holcomb (DGR),9.9,1.0,41.80368970692106
214,N_MERCED_ESR1,16293.906666666666,28931.370709349998,0.0,2667.144246561957,92.74241917355847,16612.872127327293,9832.05868860985,5768.026984039393,80198.12184172872,N_MRD_ESR_RN,9.9,QTEN24,SMT Energy,10.0,North Mercedes BESS (DGR),10.0,1.0,56.12796197334304
215,N_ALAMO_ESR1,26251.380333333327,12717.674905366664,0.0,7420.053127441434,51.71603722953409,7701.575330463607,12138.589603833216,13562.485972178292,79843.47530984608,N_AL_BESS_RN,9.9,QTEN24,SMT Energy,10.0,North Alamo Bess,10.0,1.0,59.52811627407925
216,BAY_CITY_ESR1,30175.074499999995,19868.089208983332,0.0,864.8373096233953,70.94274446166287,14691.021131610512,6141.232521218174,7802.409222199323,79613.60663809639,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,Bay City,9.9,1.0,61.63579845367409
217,LOPENO_ESR1,31691.634666666665,-9416.83600545,0.0,16408.9698888846,3125.051614423642,24462.22181098906,13032.582922024127,0.0,79303.6248975381,BRP_LOP1_RN,9.9,QSUE74,YSUEZ,,,9.9,0.95,73.67239977405752
218,LFSTH_ESR1,7854.208416666667,37072.786799999994,0.0,0.0001496832112747,446.5739327868852,13156.261849909793,12531.671531205071,7478.199788150271,78539.7024684019,LFSTH_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Lufkin South BESS (DGR),9.9,1.0,36.89602264253061
219,MAYBERRY_ESR2,26511.054916666664,14653.824934166667,0.0,2946.3021951971705,116.61048215206094,8067.436953706861,12492.90408827909,13731.848608870414,78519.98217903894,MYRY_BES2_RN,9.9,QTEN24,SMT Energy,9.9,Mayberry BESS 2,9.9,1.46,59.00592992467365
220,L_463S_ESR1,27725.895083333333,-10969.491219741665,0.0,18764.576968132507,2667.5276759685185,23305.12784059377,16718.725016075234,0.0,78212.3613643617,BRP_LOOP_RN,9.9,QSUE74,YSUEZ,,,9.9,0.58,76.40815755963825
221,PAVLOV_ESR1,3785.592083333333,38027.891533333335,0.0,0.0001496832112747,308.9213400019523,12716.033000175581,14269.785513940966,8797.679905268136,77905.9035257365,PAVLOV_BT_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Pavlov BESS,9.9,1.0,44.05038262865779
222,MV_VALV4_ESR1,3172.600916666667,34735.198925,0.0,0.0001496832112747,315.4884091739676,13113.009373824445,16063.935668940103,9776.466593829951,77176.70003711832,MV_VALV4_RN,9.9,QBEEP1,Hunt Energy Network,10.0,Val Verde,10.0,1.0,28.73528895637075
223,FLAT_TOP_ESR1,42.672,68499.16134470001,0.0,0.0001473648241159,0.0001202741295047,617.5038653407547,1515.1201941084357,6001.320338364222,76675.77801015237,FLTBES1,8.5,QSHEL2,YKEYCA,,,8.5,1.0,47.33750674984869
224,EUNICE_ESR1,0.0,63562.27715564167,0.0,0.0,0.0,5443.837158491801,7623.754438905479,0.0,76629.86875303896,EUNICE_ALL,20.0,QTENSK,Orsted,40.3,Eunice,40.3,0.99,11.758647164555855
225,TYNAN_ESR1,6923.360083333333,31629.99983333333,0.0,0.0001496832112747,494.279869413688,13378.773855004756,14497.950206214007,9077.660767710606,76002.02476469295,TYNAN_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Tynan BESS,9.9,1.09,43.624396635179465
226,GREGORY_ESR1,28900.65508333333,7732.133462875,0.0,9449.492784858809,4388.347627567865,22604.11697763827,2866.8906222576124,0.0,75941.63655853088,GREGORY_RN,9.9,QTEN30,REX Storage Holdings,9.9,Gregory BESS,9.9,1.0,9.16506935206625
227,PUEBLO_ESR2,42302.85866666666,-8481.136782583333,0.0,5696.116443277177,1726.5763301313273,21922.872001652224,12205.614979018352,0.0,75372.90163816241,BRP_PBL2_RN,7.4,QSUE74,ENGIE,19.8,Pueblo 1 (DGR),19.8,1.01,24.013283839687105
228,LIGSW_ESR1,44023.02175000001,2255.7268394166667,0.0,655.484751454343,737.3900693476329,19361.31028856638,6936.996632009078,418.6107803170065,74388.5411111111,LIGSW_RN,9.8,QPROLO,Prologis,9.8,Liggett Switch BESS,9.8,0.97,27.425268295563782
229,LAURELES_ESR1,38195.32033333333,9790.865668108334,0.0,9788.140565510406,6583.265993255454,0.0,2824.2121797910854,6798.241615505568,73980.04635550418,LAUR_BESS_RN,9.8,QTEN30,YREGL,,,9.8,1.19,149.06243208949496
230,MUENSTER_ESR1,47144.773,9146.49349899167,0.0,6651.652785348665,4080.6417508300956,2517.0741279924155,2885.701934120209,1464.7448341404024,73891.08193142345,MUENSTER_RN,9.9,QTEN30,Excelsior Energy Capital,9.9,Muenster BESS,9.9,1.22,82.93527958325663
231,ODESW_ESR1,42699.37383333333,-15343.292498325,0.0,7952.855026737174,1316.353008580434,21582.732183920263,11814.73975916271,3512.8807939798016,73535.64210738872,ODESW_RN,9.9,QSUE74,ENGIE,9.9,Odessa SW (DGR),9.9,1.0,38.166067952865525
232,FALFUR_ESR1,3436.0951666666665,28121.245691666663,0.0,0.0001496832112747,309.3311082446792,13292.365013920707,16130.995369304352,9941.513419728204,71231.54591921448,FALFUR_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Falfurrias BESS,9.9,1.0,47.16549696097084
233,RIO_GRAN_ESR1,15847.701583333332,17577.648008049997,0.0,4424.32535975799,275.0250767500057,15843.952199125863,10561.152684860213,6450.038687102459,70979.84359897986,RIOG_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Rio Grande City BESS (DGR),10.0,1.0,61.724618509127396
234,WEIL_TRC_ESR1,3400.553083333333,28427.200658333335,0.0,0.0001485309621397,315.3181055058971,13230.363945089552,15834.34920548079,9418.779520756749,70626.56466703062,WLTC_ESR_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Weil Tract BESS,9.9,1.09,40.5290212645713
235,ELSA_ESR1,19930.284,15453.757097750002,0.0,1342.7115404201909,426.1520272046368,15170.86254303172,11593.289626606747,5970.6786149720865,69887.73544998538,ELSA_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Elsa (DGR),10.0,1.0,49.867308010740025
236,HEIGHTTN_ESR1,15303.170499999998,-5233.749095166666,0.0,13068.567078035365,4422.453841723092,24464.506921727454,15085.63712142559,2274.51186302694,69385.09823077176,BRHEIGHT_RN,9.9,QSUE74,ENGIE,9.9,Heights (DGR),9.9,1.0,64.225459918281
237,EMPCT_ESR1,35953.1575,22016.520215149998,0.0,470.226366042283,121.51924242828134,2906.7905513561577,2276.7039008322645,5071.592084308144,68816.50986011713,EMPCT_RN,9.9,QTEN24,YSMTII,,,9.9,1.24,9.691122485242587
238,MIDWY_ESR1,37220.368,18325.326801266667,0.0,266.9751594635024,956.2960313546628,8139.449529040767,3718.719449772578,0.0,68627.13497089817,MIDWY_RN,9.9,QPROLO,Prologis,9.9,Midway BESS,9.9,1.0,53.54459270386827
239,PRCRK_ESR1,22026.72325,35148.724030733334,0.0,700.8841216132722,75.99739531114818,2424.786927956377,2262.533198591904,5728.064746001423,68367.71367020745,PRCRK_RN,9.9,QTEN24,SMT Energy,9.9,Prairie Creek BESS,9.9,1.52,20.51593379929974
240,BRAZORIA_ESR1,19772.38866666667,-7951.5555416,0.0,13623.761508046957,3910.431176390309,23281.376167713468,12488.52928193307,2975.3098780893374,68100.24113723982,BRP_BRAZ_RN,9.9,QSUE74,ENGIE,10.0,Brazoria (DGR),10.0,1.0,66.12393868639285
241,S_SNROSA_ESR1,22427.52491666667,12317.367677408334,0.0,675.242189965941,476.3329452764978,15865.660597726726,10594.78355916712,4986.216308418899,67343.12819463019,SROSA_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Santa Rosa (DGR),10.0,1.0,55.58852803386467
242,SWEENY_ESR1,31808.93891666667,-11032.746334991667,0.0,11208.703549164602,2132.0186914956935,24198.989689573995,8824.012681618071,0.0,67139.91719352736,BRP_SWNY_RN,9.9,QSUE74,YSUEZ,,,9.9,0.78,82.68333352082966
243,K0_ESR1,26645.943499999998,-3222.065377366665,0.0,10571.505182583694,1771.4412412427814,20783.991362259756,10542.265785033649,0.0,67093.0816937532,BRP_RN_UNIT1,9.9,QSUE74,YSUEZ,,,9.9,0.72,69.52499578765918
244,ANGLETON_ESR1,17098.41825,-5717.5679633,0.0,9461.447602274304,3663.4143957791925,25466.484148118012,15985.217138971755,0.0,65957.41357184327,BRPANGLE_RN,9.9,QSUE74,ENGIE,19.9,BRP Angleton (DGR),19.9,1.0,33.32946839289693
245,MAYBERRY_ESR1,23361.229916666663,7950.220820558333,0.0,1154.604889915011,312.02728614411274,15347.278483923568,10784.942380086117,6880.684811181381,65790.9885884752,MYRY_ESR_RN,9.9,QTEN24,SMT Energy,10.0,Mayberry Bess,10.0,1.0,59.834841105465934
246,GARCENO_ESR1,25671.099,-1289.6536621249995,0.0,2488.0491691784946,523.5824334507114,15592.802111849836,12602.594904499796,9138.180064420174,64726.65402127402,GARC_BESS_RN,9.9,QTEN24,SMT Energy,19.9,Garceno Bess (DGR),19.9,1.0,31.631844751775787
247,GOODWIN_ESR1,36008.13858333333,5896.285463316664,0.0,11935.496181009423,2817.5370163160414,0.0,4365.012532974453,1949.1450865166848,62971.6148634666,GOODWIN_ESR,9.9,QTEN30,YREGGO,,,9.9,1.2,181.90155053635758
248,WCOLLOCL_ESR1,-8.82,4336.480760433333,0.0,0.0,0.0,43951.51053034301,12513.218618390183,0.0,60792.389909166515,BSS_U1,9.9,QHABIT,YGLIDE,,,9.9,1.42,70.62636871444963
249,GEORSO_ESR1,4374.743,41296.43292218333,0.0,1.1046893457060278,14.11860599630163,7694.526960523391,5185.489956999059,1450.0685223288183,60016.48465737661,RHESS2_ESS1,9.8,QEDIS9,Ormat,9.9,Rabbit Hill,9.9,1.0,42.09223708475545
250,GZ_ESR1,40332.93716666666,1148.7685883833335,0.0,3387.0525350164976,5969.262523065547,4463.282362043803,2442.0205505698527,1729.876801560988,59473.20052730668,GZ_RN,8.0,QTEN30,YREGGE,,,8.0,1.64,119.60052821137488
251,MAGNO_TN_ESR1,12133.659166666666,3282.1984668166665,0.0,10482.603667924475,3479.8190445293717,20320.8421060385,7434.107562892825,0.0,57133.230014868495,BRPMAGNO_RN,7.4,QSUE74,YSUEZ,,,7.4,0.71,88.72790417944057
252,DICKNSON_ESR1,13664.393749999997,-1185.5793723916659,0.0,11266.887225648246,3365.3382356621773,21320.937479251763,8501.621780441583,0.0,56933.5990986121,BRP_DIKN_RN,7.4,QSUE74,YSUEZ,,,7.4,0.52,132.42550539957614
253,POTEETS_ESR1,2133.0353333333333,29927.94025,0.0,0.0,103.77274725274724,9908.163969295407,6922.536604703893,4284.800245386573,53280.24914997195,POTEETS_RN,9.9,QBEEP1,YHENI1,,,9.9,1.0,43.12197261502859
254,OLMITO_ESR1,12046.013499999997,40936.4253084,0.0,0.0,0.0,0.0,0.0,0.0,52982.438808399995,OLMITO_RN,9.9,QTEN26,YAGPC7,,,9.9,1.84,4.1211299261361045
255,ALVIN_ESR1,4446.540416666666,-3822.508401791666,0.0,11755.396267675995,3870.393941981644,20973.666646173835,10276.654848105083,2359.92864912606,49860.07236793762,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,Alvin (DGR),10.0,1.0,48.5328524407642
256,E_HARRIS_ESR1,7655.611416666667,42108.32017195833,0.0,0.0,0.0,0.0,0.0,0.0,49763.931588625004,E_HARRIS_RN,9.9,QTEN26,YAGPC5,,,9.9,1.85,46.27323453380066
257,STADIUM_ESR1,1729.71,43822.89806951667,0.0,1.6516666666666666,0.0,44.06312179487179,302.6341538461538,2073.367891025641,47974.32490285,STADIUM_RN,9.9,QTEN26,YBESST,,,9.9,1.49,41.19906064786532
258,HEARN_RD_ESR1,37925.41266666666,4164.6862618,0.0,0.0,0.0,0.0,0.0,0.0,42090.098928466665,HEARN_RD_RN,9.8,QTEN30,Excelsior Energy Capital,9.9,Hearn Road BESS,9.9,1.0,59.912277715744096
259,LYSSY_ESR1,63697.46158333333,-25201.157958041666,0.0,0.0,0.0,0.0,0.0,0.0,38496.30362529165,LYSSY_RN,9.9,QTEN30,YREGLY,,,9.9,1.06,2.0425160301567873
260,LANTANA_ESR1,4912.479,31922.25287163333,0.0,0.0,0.0,0.0,0.0,0.0,36834.73187163333,LANTANA_RN,9.9,QTEN26,YAGPC2,,,9.9,2.01,48.180181581729954
261,X4_ESR1,0.0,35002.83434764166,0.0,965.970568957938,2237.7731069072233,0.0,-1614.7230570136462,0.0,36591.85496649318,X443ESRN,10.0,QCPSE,CPS Energy,10.0,Commerce St (DGR),10.0,1.0,31.41041419940852
262,SAH_ESR1,0.0,35610.34550344167,0.0,0.0,0.0,0.0,0.0,0.0,35610.34550344167,SAH_RN,200.0,QGFEN,YESTH2,,,200.0,2.07,-18.463230327508942
263,ELMCRK_ESR1,-29.68800000000003,30005.689703133332,0.0,0.2654999999999999,0.0,0.0,65.95370875372171,4122.04229810735,34164.2632099944,ELMCRK_RN,9.9,QMP2M1,YDGSP2,,,9.9,2.64,58.66508686530469
264,BLSUMMIT_ESR1,0.0,33223.31472623334,0.0,0.0,0.0,0.0,0.0,0.0,33223.31472623334,BLSMT1_5_A_6,30.0,QFPL12,NextEra Energy Resources,15.0,Blue Summit,15.0,0.42,25.723681360340066
265,RHA_ESR1,0.0,32905.69960150832,0.0,0.0,0.0,0.0,0.0,0.0,32905.69960150832,RN_RHN_ESR,200.0,QTEN19,YDESTS,,,200.0,1.87,7.7396809656712495
266,DA_ESR1,2849.7908333333335,26441.482955,0.0,44.50346606003173,110.63047712739208,442.82388145469093,836.060733054086,2038.0379141175954,32763.33026014713,DA_BESS,5.0,QSHE16,YBACCH,,,5.0,2.04,67.32184167963148
267,HV_ESR1,23990.769500000002,-9512.845752708334,0.0,2737.0286439285906,5304.248267690899,6062.678676567308,2240.6458037410102,969.8038855911173,31792.329024810588,HV_BESS1_RN,0.0,QTEN30,YREGHI,,,0.0,1.42,43.531623564584194
268,MESQUITE_ESR1,858.315,28424.057678449997,0.0,0.0,0.0,0.0,163.2877191571154,2128.227075284417,31573.887472891533,MESQUITE_RN,9.9,QTEN26,YBESLF,,,9.9,2.01,45.67070796996074
269,CASL_GAP_ESR1,0.0,30875.184597499996,0.0,0.0,0.0,0.0,0.0,0.0,30875.184597499996,CASL_GAP_UN1,3.9,QLUMN1,Luminant,9.9,Castle Gap Battery,9.9,4.24,3.7956587167499425
270,GZ_ESR2,2707.3545,21941.595540816663,0.0,197.77563834027777,292.88877289543336,1394.5613573898993,1678.6697457305036,2266.7692028204638,30479.614757993244,GZ_RN,9.9,QPROLO,YESTH7,,,9.9,2.13,25.341396134752628
271,ABINDUST_ESR1,-32.69566666666668,21752.934522174997,0.0,0.0,0.0,0.0,49.54718446671933,4262.356968632234,26032.143008607283,ABINDUST_RN,9.9,QMP2M1,YDIST,,,9.9,0.48,48.77602112028752
272,MDWPK_ESR1,2727.3766666666666,21098.132534666667,0.0,0.0,0.0,0.0,0.0,0.0,23825.509201333334,MDWPK_RN,9.9,QTEN26,YMEADP,,,9.9,0.48,50.5648069833764
273,JOHNCI_ESR1,-11621.198999999997,34735.665625,0.0,413.5386280677656,-204.97310256410256,0.0,0.0,0.0,23323.032150503666,JC_BAT_RN,1.3,QLCRA,Pedernales Electric Cooperative,2.3,Johnson City,2.3,1.0,-7.827499155287857
274,INDL_ESR1,0.0,21078.717891625,0.0,6.56173469387755e-05,4.518367346938775e-05,0.0,0.0,0.0,21078.71800242602,IND_INADALE1,9.9,QECNR,RWE,9.9,Inadale,9.9,1.0,15.570440147446448
275,PYR_ESR1,0.0,20693.20642188333,0.0,0.0,0.0,0.0,0.0,0.0,20693.20642188333,PYR_PYRON1,9.9,QECNR,RWE,13.3,Pyron,13.3,1.0,1.930829427630989
276,Z0_ESR1,14654.828,5290.428281041667,0.0,0.0,0.0,0.0,0.0,0.0,19945.256281041664,Z0_DGR2_RN,9.9,QTEN26,YBEXCO,,,9.9,2.03,5.789481990846079
277,WORSHAM_ESR1,-7800.084999999999,8290.624767708332,0.0,0.0001496832112747,6.596728930542806e-05,2109.5975046286,8676.900164624938,8428.961017303403,19705.998669915774,WRSBES_BESS1,9.7,QSHEL2,Key Capture Energy,9.9,Worsham (DGR),9.9,1.81,5.360776971802871
278,UTOPIA_ESR1,30844.919416666668,-11205.392951599997,0.0,0.0,0.0,0.0,0.0,0.0,19639.526465066665,UTOPIA_RN,9.9,QTEN30,YREGUT,,,9.9,0.4,68.06974971647081
279,KEG_ESR1,0.0,18718.757632941666,0.0,0.0,0.0,0.0,0.0,0.0,18718.757632941666,KEG_RN,0.0,QEDF27,YSMTX3,,,0.0,1.42,-11.091128426524792
280,SAH_ESR2,0.0,17162.49760086667,0.0,0.0,0.0,0.0,0.0,0.0,17162.49760086667,SAH_RN,200.0,QGFEN,YESTH2,,,200.0,2.18,-19.85359563461225
281,BY_ESR1,0.0,12549.760424808333,0.0,0.0,0.0,68.75717038793557,6.213780699919461,92.95350118017672,12717.68487707636,RN_BY_ESR1,9.9,QPROLO,YESTHB,,,9.9,0.75,-0.00629984975879035
282,ELM_ST_ESR1,0.0,4517.783424041666,0.0,0.0,0.0,0.0,0.0,0.0,4517.783424041666,ELM_ST_RN,0.0,QTEN26,YELMST,,,0.0,1.42,0.8241577542574332
283,PRTLAVS_ESR1,0.0,-443.14244013333337,0.0,0.0,0.0,3863.614044271454,0.0,0.0,3420.47160413812,PTLBES_BESS1,6.0,QSTEC3,Key Capture Energy,9.9,Port Lavaca (DGR),9.9,1.2,-0.21090630219997608
284,CONTINEN_ESR1,9545.731166666666,-11328.666333333333,0.0,1562.9451538461535,758.7533562271062,2677.431301282051,-162.3725961538461,0.0,3053.822048534797,CONTINEN_RN,9.9,QTEN30,REX Storage Holdings,9.9,Continental BESS (DGR),9.9,1.0,0.9977702805285598
285,HNY_COMB_ESR1,0.0,8.24645,0.0,0.0,0.0,0.0,0.0,0.0,8.24645,HNY_COMB_RN,61.5,QHEI6,YHONHO,,,61.5,1.42,0.000703874848703925
286,SE_EDINB_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
287,RVN_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RVN_RN,0.0,QTEN26,,,,0.0,1.42,0.0
288,CLT_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLT_RN,100.0,QNRGTX,YNRGTX,,,100.0,1.42,0.0
289,CLT_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLT_RN,100.0,QNRGTX,YNRGTX,,,100.0,1.42,0.0
290,CHISMGRD_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHISMGRD_RN,0.0,QTEN25,YCHISH,,,0.0,1.42,
291,PALMVIEW_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
292,NEDIN_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEDIN_RN,0.0,QTEN26,YINFGC,,,0.0,1.42,0.0
293,GRIZZLY_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POTSVIL_RN,9.9,QPRIO1,YGRIZZ,,,9.9,1.42,0.0
294,APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,0.0,1.42,0.0
295,BIRD_BES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BIRD_ESR1,0.0,QEDIS7,YVES37,,,0.0,1.29,0.0
296,HARLIN_1_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARLIN_1_RN,0.0,QTEN26,SMT Energy,10.0,Harlingen II,10.0,1.0,0.0
297,AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,0.0,1.42,0.0
298,HDNLAKES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDNLAKES_RN,0.0,QTEN26,YSBES6,,,0.0,1.42,
299,OR_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR_BESS_RN,9.9,QCWPE3,YIEPTE,,,9.9,1.42,0.0
300,ESCONDID_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESCONDID_ESR,0.0,QTEN30,YREGES,,,0.0,1.42,0.0
301,LEAKEY_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEAKEY_RN,0.0,QTEN30,YRELE,,,0.0,1.42,0.0
302,MEDINA1_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDINA1_RN,0.0,QTEN30,YREMED,,,0.0,1.42,0.0
303,KNAPP_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KNAPP_RN,0.0,QTEN26,YKNAPP,,,0.0,1.42,0.0
304,MESQUITE_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MESQUITE_RN2,0.0,QSYSO,YMSCEC,,,0.0,1.42,0.0
305,DA_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
306,DRAK_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRAK_ESS_RN,150.0,QNRGTX,YMALES,,,150.0,1.42,0.0
307,DRAK_ESS_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRAK_ESS_RN,100.0,QNRGTX,YMALES,,,100.0,1.42,0.0
308,CLO_ESR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLO_RN,100.0,QNRGTX,Jupiter Power,67.66666666666667,Callisto 1 Energy Center Unit 1,67.66666666666667,1.42,0.0
309,COTULLA_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,0.0
310,LK_ESR1,0.0,-24.614580925,0.0,0.0,0.0,0.0,0.0,0.0,-24.614580925,LK_RN,0.0,QPROLO,YESTH5,,,0.0,1.42,0.0
311,BUDA_ESR1,0.0,-54.01550879166662,0.0,0.0,0.0,0.0,0.0,0.0,-54.01550879166662,BUDA_RN,0.0,QTEN26,YBUDAI,,,0.0,1.42,-1.9186922636464492
312,CNTYRDS_ESR1,0.0,-90.4184133,0.0,0.0,0.0,0.0,0.0,0.0,-90.4184133,CNTYRDS_RN,0.0,QTEN26,YCORDI,,,0.0,1.42,0.10785698041574482
313,PAD3_ESS_ESR3,0.0,-157.56994340833302,0.0,0.0,0.0,0.0,0.0,0.0,-157.56994340833302,RN_PAD3_ESS,0.0,QTEN25,Eolian,51.4,Padua BESS 1,51.4,2.37,-1.8808000534651477
314,HWY6_ESR1,0.0,-206.8086144583333,0.0,0.0,0.0,0.0,0.0,0.0,-206.8086144583333,HWY6_RN,0.0,QTEN26,YHWY6,,,0.0,1.42,-1.6108668434153706
315,TORR_ESR1,0.0,-1225.4211441666666,0.0,0.0,0.0,0.0,0.0,0.0,-1225.4211441666666,TORR_ALL,0.0,QFPL33,YNEXTE,,,0.0,1.42,0.0
316,SLK_BESS_ESR1,16814.325166666662,-18092.597687774996,0.0,0.0,0.0,0.0,0.0,0.0,-1278.2725211083348,SLK_BESS_RN,200.0,QTEN34,YMENTB,,,200.0,1.42,0.5253480944760017
317,DA_ESR3,0.0,-1953.0458158333324,0.0,0.0,0.0,0.0,0.0,0.0,-1953.0458158333324,DA_BESS2,9.9,QSHE16,Vopak Energy Storage Texas,5.0,Damon Storage,5.0,1.94,-3.4845113913457375
318,FERD_ESS_ESR1,0.0,-23732.51823203332,0.0,850.3998347211035,3359.0282085485683,2097.888649094842,0.0,14077.819567817309,-3347.3819718514915,FERD_ESS_RN,200.0,QCPSE,YCPS,,,200.0,2.51,34.70569694402642
319,BCNV2_ES_ESR1,0.0,-6031.998325908333,0.0,0.0,0.0,0.0,0.0,0.0,-6031.998325908333,BCNV2_ES_RN,0.0,QSU115,YBOCP2,,,0.0,1.42,0.0
320,ARY_BESS_ESR1,0.0,-8072.323770966666,0.0,0.0,0.0,0.0,0.0,0.0,-8072.323770966666,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,0.0,1.42,0.0
321,QTUM_SLR_ESR2,0.0,-9504.577908108333,0.0,0.0,0.0,0.0,0.0,0.0,-9504.577908108333,RN_QTUM_SLR,0.0,QTEN33,YIPQB2,,,0.0,1.42,-0.185836397191127
322,HEN_ESR1,0.0,-9633.71785360833,0.0,0.0,0.0,0.0,0.0,0.0,-9633.71785360833,HEN_RN,150.0,QECNR,YCROWN,,,150.0,1.75,-15.112719748176204
323,CARA_ESS_ESR1,0.0,-15709.86791916667,0.0,0.0,0.0,0.0,0.0,0.0,-15709.86791916667,CARA_ESS_RN,98.3,QHEI8,YHEI8,,,98.3,1.42,-4.506055253028016
324,LYNX_ESS_ESR1,0.0,-16935.055354775,0.0,0.0,0.0,0.0,0.0,0.0,-16935.055354775,LYNX_ESS_RN,0.0,QSU101,YCORBS,,,0.0,1.42,-25.570547729871237
325,QTUM_SLR_ESR1,0.0,-17981.086273833334,0.0,0.0,0.0,0.0,0.0,0.0,-17981.086273833334,RN_QTUM_SLR,0.0,QTEN33,YIPQB2,,,0.0,1.42,-3.215225071922341
