DATETIME,GKS_BESS_RN (DALMP),GKS_BESS_RN (RTLMP),HB_HOUSTON (DALMP),HB_HOUSTON (RTLMP),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
02/21/2026 22:00:00,6.16,30.0075,22.82,24.1225,22,02/21/2026,WEPEAK,FEBRUARY,2026
02/21/2026 23:00:00,4.7,25.1725,23.1,24.74,23,02/21/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 00:00:00,.79,10.455,22.13,23.6375,24,02/21/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 01:00:00,-5.03,3.07,21.59,24.1875,1,02/22/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 02:00:00,-7.21,1.2575,22.67,29.5,2,02/22/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 03:00:00,-8.17,1.1075,24,29.1575,3,02/22/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 04:00:00,-7.19,.85,24.57,27.08,4,02/22/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 05:00:00,-3.73,-3.59,25.93,25.675,5,02/22/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 06:00:00,-.76,-4.095,27.74,24.1625,6,02/22/2026,OFFPEAK,FEBRUARY,2026
02/22/2026 07:00:00,2.04,-2.625,28.78,25.77,7,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 08:00:00,4.53,-2.345,25.85,34.84,8,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 09:00:00,.61,-4.1325,14.47,5.8875,9,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 10:00:00,-2.71,-12.11,5.58,-.8,10,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 11:00:00,-3.53,-8.86,2.79,-2.425,11,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 12:00:00,-1.44,-3.4,3.94,-1.9475,12,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 13:00:00,-1.94,-3.6925,3.5,-2.815,13,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 14:00:00,-.71,-4.5375,2.96,-3.4575,14,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 15:00:00,-.6,-5.055,2.04,-3.6875,15,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 16:00:00,-.87,-5.57,1.99,-4.38,16,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 17:00:00,-2.42,-3.095,4.27,-2.4225,17,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 18:00:00,16.15,5.875,24.47,25.4025,18,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 19:00:00,30.98,40.7525,36.59,41.5225,19,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 20:00:00,35.95,35.295,38.09,35.205,20,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 21:00:00,36.07,30.4275,37.76,30.355,21,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 22:00:00,29.4,28.9075,30.03,28.845,22,02/22/2026,WEPEAK,FEBRUARY,2026
02/22/2026 23:00:00,25.45,23.915,26.1,23.8775,23,02/22/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 00:00:00,21.7,21.005,22.62,20.9825,24,02/22/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 01:00:00,22.66,18.3225,23.73,18.31,1,02/23/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 02:00:00,20.61,21.6525,22.07,21.6225,2,02/23/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 03:00:00,19.65,18.7,21.92,18.6875,3,02/23/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 04:00:00,19.64,16.6575,22.82,16.655,4,02/23/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 05:00:00,21.31,16.465,25.65,17.05,5,02/23/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 06:00:00,32.93,19.305,37.11,20.3,6,02/23/2026,OFFPEAK,FEBRUARY,2026
02/23/2026 07:00:00,34.08,17.095,37.15,23.7075,7,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 08:00:00,28.05,13.4575,29.56,20.5075,8,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 09:00:00,16.8,5.46,17.38,5.7125,9,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 10:00:00,5.53,-.1325,11.96,.3975,10,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 11:00:00,2.06,-.3475,9.46,.0675,11,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 12:00:00,1.16,-.605,9.41,-.08,12,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 13:00:00,1.73,-1.9175,9.72,-1.7975,13,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 14:00:00,1.11,-2.0025,9.11,-1.9475,14,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 15:00:00,1.03,-1.9925,9.35,-1.9875,15,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 16:00:00,1.11,-1.995,8.92,-1.995,16,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 17:00:00,2.47,-1.6625,9.76,-.47,17,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 18:00:00,16.93,17.79,18.09,20.73,18,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 19:00:00,30.49,26.7325,29.93,26.745,19,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 20:00:00,28.4,22.0825,28.2,22.195,20,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 21:00:00,22.09,21.99,21.71,22.2525,21,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 22:00:00,19.67,19.555,19.88,19.905,22,02/23/2026,WDPEAK,FEBRUARY,2026
02/23/2026 23:00:00,17.65,15.6775,17.75,15.8275,23,02/23/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 00:00:00,17.04,15.165,17.2,15.49,24,02/23/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 01:00:00,16.82,14.6525,16.97,15.505,1,02/24/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 02:00:00,16.62,14.23,16.81,15.1925,2,02/24/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 03:00:00,16.96,14.8125,17.38,15.73,3,02/24/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 04:00:00,18.52,15.6825,18.17,16.6425,4,02/24/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 05:00:00,19.8,19.345,20.05,20.5425,5,02/24/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 06:00:00,25.28,22.3775,25.46,23.8325,6,02/24/2026,OFFPEAK,FEBRUARY,2026
02/24/2026 07:00:00,28.38,23.1475,29.25,25.245,7,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 08:00:00,23.91,58.8975,24.68,62.82,8,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 09:00:00,10.65,.36,15.99,2.6875,9,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 10:00:00,-.04,-2.8325,13.36,.7975,10,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 11:00:00,-1.77,-5.8775,12.24,-5.525,11,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 12:00:00,-4.25,-11.48,11.12,-11.775,12,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 13:00:00,-4.74,-24.2825,10.88,-20.245,13,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 14:00:00,-5.01,-28.0425,11.57,-19.4875,14,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 15:00:00,-4.42,-30.4725,11.71,-22.7075,15,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 16:00:00,-4.22,-31.13,11.59,-20.5075,16,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 17:00:00,-3.79,-26.5,12.43,-6.325,17,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 18:00:00,3.66,-3.5825,17.64,20.1375,18,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 19:00:00,14.16,1.7275,21.25,23.1775,19,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 20:00:00,11.12,.755,20.61,25.77,20,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 21:00:00,11.51,.03,21.04,31.4925,21,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 22:00:00,7.33,-.7825,18.76,33.3425,22,02/24/2026,WDPEAK,FEBRUARY,2026
02/24/2026 23:00:00,4.33,-1.895,17.56,23.6675,23,02/24/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 00:00:00,2.3,-7.0925,15.12,21.86,24,02/24/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 01:00:00,-1.42,-20.4375,12.36,17.3575,1,02/25/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 02:00:00,-1.85,-21.515,9.92,15.9775,2,02/25/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 03:00:00,-1.98,-20.5775,8.55,17.665,3,02/25/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 04:00:00,-1.93,-15.5175,8.95,15.7,4,02/25/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 05:00:00,-.54,-12.4825,10.43,15.81,5,02/25/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 06:00:00,4.46,-7.6475,15.44,23.025,6,02/25/2026,OFFPEAK,FEBRUARY,2026
02/25/2026 07:00:00,5,-2.8875,19.9,25.6025,7,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 08:00:00,6.27,-2.6975,17.44,22.58,8,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 09:00:00,-4.86,-10.6175,3.12,5.41,9,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 10:00:00,-6.76,-9.3675,2.46,11.49,10,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 11:00:00,-4.65,-3.855,4.1,15.5675,11,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 12:00:00,-1.92,-3.6675,7.07,12.03,12,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 13:00:00,1.19,-2.4725,9.48,1.045,13,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 14:00:00,3.07,-.2875,13.28,2.34,14,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 15:00:00,6.11,2.2725,14.99,5.36,15,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 16:00:00,8.12,12.8225,14.58,9.6475,16,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 17:00:00,13.53,24.46,17.63,18.89,17,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 18:00:00,29.9,23.495,33.08,32.765,18,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 19:00:00,25.25,18.915,45.3,42.8175,19,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 20:00:00,16.09,11.2575,39.43,41.3425,20,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 21:00:00,13.11,7.3025,34.17,76.4675,21,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 22:00:00,11.32,5.57,31.49,100.985,22,02/25/2026,WDPEAK,FEBRUARY,2026
02/25/2026 23:00:00,11.96,5.2425,27.81,39.945,23,02/25/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 00:00:00,5.2,2.78,23.41,27.4225,24,02/25/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 01:00:00,2.99,.5325,23.5,23.4525,1,02/26/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 02:00:00,3.41,.0625,22.09,20.7525,2,02/26/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 03:00:00,3.68,-.215,19.97,17.3125,3,02/26/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 04:00:00,5.63,-.145,18.47,15.6275,4,02/26/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 05:00:00,8.6,-.9175,17.71,15.8525,5,02/26/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 06:00:00,11.82,6.69,18.34,15.2425,6,02/26/2026,OFFPEAK,FEBRUARY,2026
02/26/2026 07:00:00,16.46,17.205,21.6,19.1075,7,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 08:00:00,16.71,15.0375,18.69,16.2975,8,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 09:00:00,8.47,10.5575,11.61,16.3175,9,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 10:00:00,6.8,15.66,13.06,21.365,10,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 11:00:00,8.81,21.24,15.92,20.2125,11,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 12:00:00,13.01,20.4875,18.32,22.91,12,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 13:00:00,15.24,13.965,18.79,22.2225,13,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 14:00:00,15.08,20.45,21.04,23.3475,14,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 15:00:00,16.41,21.24,21.9,22.25,15,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 16:00:00,18.15,30.6225,23.21,27.5025,16,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 17:00:00,17.77,31.935,23.34,30.4475,17,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 18:00:00,35.17,57.5825,40.35,50.265,18,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 19:00:00,35.36,54.095,47.02,53.5975,19,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 20:00:00,23.66,36.88,33.95,38.8175,20,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 21:00:00,20.35,28.89,28.37,28.765,21,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 22:00:00,25.43,24.9575,24.9,25.19,22,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 23:00:00,22.75,22.05,21.76,22.055,23,02/26/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 00:00:00,20.88,18.725,20.21,18.5625,24,02/26/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 01:00:00,19.67,16.4575,18.7,16.3325,1,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 02:00:00,19.9,19.59,18.87,15.7225,2,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 03:00:00,20.76,21.4275,19.38,15.3025,3,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 04:00:00,21.72,19.0575,19.76,15.255,4,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 05:00:00,23,26.5325,20.98,15.7975,5,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 06:00:00,28.52,26.335,25.89,20.1975,6,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 07:00:00,32.89,21.66,31.09,21.6525,7,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 08:00:00,29.71,18.64,26.93,17.2975,8,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 09:00:00,19.58,18.3325,15.94,14.5925,9,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 10:00:00,14.29,19.33,13.22,15.225,10,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 11:00:00,14,20.7525,14.93,9.83,11,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 12:00:00,16.01,21.0075,16.78,12.415,12,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 13:00:00,18.15,21.365,17.73,14.445,13,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 14:00:00,20.44,21.3225,19.39,16.73,14,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 15:00:00,18.95,19.6275,20.9,20.555,15,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 16:00:00,18.35,15.4675,22.43,21.95,16,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 17:00:00,19.7,12.8475,22.72,22.365,17,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 18:00:00,36.32,34.6925,36.43,35.44,18,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 19:00:00,48.9,41.39,50,41.195,19,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 20:00:00,38.92,28.6275,38.82,28.07,20,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 21:00:00,28.12,22.775,28.5,21.9175,21,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 22:00:00,22.72,16.965,22.62,16.825,22,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 23:00:00,19.05,13.5375,18.18,14.7625,23,02/27/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 00:00:00,18.59,12.94,17.43,15.475,24,02/27/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 01:00:00,20.41,19.405,16.12,19.2575,1,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 02:00:00,20.2,16.3625,15.82,16.9225,2,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 03:00:00,19.02,16.08,14.72,15.9625,3,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 04:00:00,19.6,16.2525,14.17,15.2925,4,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 05:00:00,19.76,14.845,13.59,15.4325,5,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 06:00:00,19.81,17.355,14.46,17.3475,6,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 07:00:00,19.89,19.67,14.73,19.6225,7,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 08:00:00,16.99,18.925,12.92,18.65,8,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 09:00:00,10,16.535,8.83,15.64,9,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 10:00:00,5.27,11.375,7.43,10.6175,10,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 11:00:00,4.12,4.4025,8.83,7.5275,11,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 12:00:00,4.02,4.65,11.2,10.305,12,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 13:00:00,4.18,3.525,13.29,11.415,13,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 14:00:00,5,4.1725,16.13,12.395,14,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 15:00:00,6.35,9.615,17.38,13.37,15,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 16:00:00,6.17,13.3575,15.53,9.6375,16,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 17:00:00,8.68,13.785,16.9,12.9725,17,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 18:00:00,24.14,26.5325,28.99,31.1325,18,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 19:00:00,28.38,35.4675,37.94,38.495,19,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 20:00:00,23.32,29.0025,29.64,29.13,20,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 21:00:00,17.68,22.8175,21.85,22.7375,21,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 22:00:00,13.92,14.9825,16.75,15.1125,22,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 23:00:00,13.23,12.94,15.95,14.375,23,02/28/2026,OFFPEAK,FEBRUARY,2026
03/01/2026 00:00:00,14.91,12.9725,17.16,14.485,24,02/28/2026,OFFPEAK,FEBRUARY,2026
03/01/2026 01:00:00,15.61,17.875,20.32,20.28,1,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 02:00:00,16.47,16.325,20.99,17.7,2,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 03:00:00,16.55,16.3825,20.42,16.5025,3,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 04:00:00,19.2,19.8375,21.21,19.915,4,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 05:00:00,20.08,23.65,21.2,23.835,5,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 06:00:00,22.7,24.0125,23.1,24.425,6,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 07:00:00,21.39,25.0325,21.42,25.46,7,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 08:00:00,19.92,19.5075,20.05,19.6575,8,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 09:00:00,13.28,14.3425,14.14,14.1975,9,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 10:00:00,3.51,2.93,8.52,5.425,10,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 11:00:00,1.03,.09,8.5,4.28,11,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 12:00:00,1.35,-1.045,10.38,1.2475,12,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 13:00:00,.89,-1.1675,12.91,1.1825,13,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 14:00:00,.22,-.1975,13.21,4.1725,14,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 15:00:00,-.5,1.0525,15.29,10.5425,15,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 16:00:00,-2.43,5.7075,13.28,12.3775,16,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 17:00:00,-3.2,.865,15.38,7.8925,17,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 18:00:00,10.8,18.4125,25.84,24.9375,18,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 19:00:00,17.35,27.02,29.5,38.69,19,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 20:00:00,17.86,36.295,25.01,41.1675,20,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 21:00:00,15.9,33.145,21.33,33.3325,21,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 22:00:00,16.74,29.4775,20.31,29.615,22,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 23:00:00,16.79,26.7975,19.08,26.865,23,03/01/2026,OFFPEAK,MARCH,2026
03/02/2026 00:00:00,14.89,25,17.6,24.9925,24,03/01/2026,OFFPEAK,MARCH,2026
03/02/2026 01:00:00,17.65,25.5475,19.62,25.735,1,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 02:00:00,17.04,23.3975,19.76,23.9575,2,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 03:00:00,18.4,20.44,20.44,22.6675,3,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 04:00:00,19.38,19.4975,20.91,22.925,4,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 05:00:00,21.25,20.7,22.64,25.88,5,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 06:00:00,25.4,30.8975,27.27,32.3975,6,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 07:00:00,28.92,36.2525,30.83,36.355,7,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 08:00:00,31.32,40.41,32.82,40.4125,8,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 09:00:00,20.25,16.6375,20.84,16.8675,9,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 10:00:00,14.74,15.2,17.11,17.39,10,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 11:00:00,14.04,16.7125,16.34,19.2625,11,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 12:00:00,12.79,16.1675,16.65,19.1475,12,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 13:00:00,10.63,13.86,16.93,16.595,13,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 14:00:00,11.15,16.7125,18.37,18.88,14,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 15:00:00,12.16,28.72,20.04,26.6425,15,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 16:00:00,9.66,30.865,21.07,38.74,16,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 17:00:00,9.91,25.6875,20.67,34.58,17,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 18:00:00,20.62,33.1425,32.92,34.545,18,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 19:00:00,24.3,34.055,35.34,36.915,19,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 20:00:00,22.76,30.44,30.22,31.9025,20,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 21:00:00,20.25,27.665,24.97,29.5825,21,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 22:00:00,17.23,23.8225,20.45,24.1175,22,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 23:00:00,15.72,19.395,18.56,19.0975,23,03/02/2026,OFFPEAK,MARCH,2026
03/03/2026 00:00:00,14.43,15.3625,17.21,16.2675,24,03/02/2026,OFFPEAK,MARCH,2026
03/03/2026 01:00:00,16.15,16.16,18.6,16.7325,1,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 02:00:00,14.2,15.5075,17.42,15.1925,2,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 03:00:00,12.95,14.75,17.21,13.58,3,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 04:00:00,13.13,15.9775,16.8,14.1475,4,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 05:00:00,13.9,20.5675,16.89,16.7875,5,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 06:00:00,16.29,27.6525,18.92,21.64,6,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 07:00:00,17.87,29.2175,20.86,24.2775,7,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 08:00:00,17.99,37.0325,21,23.38,8,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 09:00:00,11.67,16.205,19.98,18.205,9,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 10:00:00,4.86,2.3475,19.45,15.055,10,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 11:00:00,.13,-4.6525,17.76,17.0175,11,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 12:00:00,.45,4.985,17.32,16.5425,12,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 13:00:00,.17,6.9025,17.99,17.7275,13,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 14:00:00,.55,10.0075,21.34,18.31,14,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 15:00:00,2.55,8.66,24.38,21.3725,15,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 16:00:00,2.82,14.74,27.12,22.325,16,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 17:00:00,1.78,10.635,30.31,27.41,17,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 18:00:00,12.79,14.825,46.5,44.4675,18,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 19:00:00,10.2,18.3425,41.3,64.0075,19,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 20:00:00,8.67,10.0675,33.69,45.095,20,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 21:00:00,9.1,5.86,30.49,32.845,21,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 22:00:00,5.54,2.96,25.03,23.08,22,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 23:00:00,6.96,1.3025,22.73,18.59,23,03/03/2026,OFFPEAK,MARCH,2026
03/04/2026 00:00:00,7.23,.035,20.98,17.07,24,03/03/2026,OFFPEAK,MARCH,2026
03/04/2026 01:00:00,9.48,2.8425,18.03,17.5425,1,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 02:00:00,8.8,12.195,17.32,19.4,2,03/04/2026,OFFPEAK,MARCH,2026
