rank,node,net_revenue,offer_revenue,bid_revenue,avg_win_rate,avg_profit_loss,avg_dart_spread,avg_participation,total_offered_mw,total_bid_mw,days_active,hsl
64,TRIPBUT1_RN,7329.30425,11929.618,-4600.31375,31.657638888888886,12.558958333333333,1.5374617552334946,46.78194444444444,1277.5,-10845.8,144,7.5
65,CROSSTRL_RN,7062.2946999999995,-748.8590499999993,7811.15375,34.913286713286716,13.715174825174826,-0.2612655521180342,3.1006993006993007,1777.1,-4260.7,143,57.0
66,JC_BAT_RN,6958.928999999999,6115.376749999999,843.55225,38.17112676056338,17.306690140845067,0.19064029340793578,80.41760563380282,3510.5,-184.4,142,1.7
67,W_HRL_ESR_RN,6796.619430000001,-2990.1822700000002,9786.8017,32.451748251748256,6.813356643356643,-1.5812373524464194,11.251048951048952,1097.9,-2730.0,143,9.9
68,DSWL_BES1,5539.266750000001,2774.0542500000006,2765.2125,23.198290598290598,19.802564102564105,-0.20418598685265338,0.28888888888888886,566.8,-704.0,117,150.0
69,ESCONDID_ESR,5393.80725,-1252.29175,6646.099,29.842253521126764,43.62746478873239,0.6018921958218999,0.0,351.4,-2473.3,142,0.0
70,SWT_BESS_RN,5015.0607899999995,2542.7757500000002,2472.28504,35.99440559440559,11.2106993006993,0.9258109097331437,36.45454545454545,7729.2,-4656.5,143,9.9
71,LUCKYBLU_RN,4731.1720000000005,193.1569999999998,4538.015,30.396850393700788,9.674251968503937,-0.39207383177275773,3.161417322834646,3148.6,-6521.1,127,100.0
72,RVRVLYS_ALL,4531.323999999999,2092.62225,2438.70175,33.410714285714285,18.266928571428572,0.9338971174419344,2.547142857142857,3602.3,-653.4,140,50.0
73,LONESTAR_RN,4469.935550000001,-6.016199999999898,4475.951750000001,27.444696969696967,19.247272727272726,0.3749378448939532,6.611363636363635,121.1,-1959.2,132,9.9
74,BYP_RN,4388.195249999995,-6963.783000000006,11351.978249999998,20.201,38.6138,-0.8282401420801421,16.038,34940.4,-42605.9,100,0.0
75,BLSMT1_5_A_6,4320.338369999997,5379.443619999998,-1059.1052500000003,34.134965034965035,13.887342657342659,2.2198662149233637,8.090909090909092,22555.9,-3555.3,143,30.0
76,BOCO_ESS_RN,4204.47325,2969.4342499999993,1235.039,35.90902777777777,10.16,0.0022895042622665396,1.0402777777777779,2313.7,-3116.3,144,150.0
77,POTEETS_RN,4052.3424999999997,2693.6975,1358.645,35.738297872340425,14.939787234042551,0.06352915593105637,14.918439716312056,3361.0,-1643.0,141,9.9
78,CNLY_ESS_RN,3897.28375,-2510.6815,6407.96525,30.082517482517485,6.993216783216783,-0.23776084132946493,2.248951048951049,8105.5,-1470.6,143,125.0
79,JAR_RN,3679.3585,1849.6922499999996,1829.6662499999998,30.265492957746478,17.738098591549296,-0.3721782536467839,0.43309859154929575,873.4,-1492.5,142,152.0
80,BRP_BRAZ_RN,3409.7634,2862.1739,547.5894999999999,52.49154929577465,42.27028169014085,0.7020528817512922,5.887323943661972,398.2,-595.5,71,9.9
81,BRP_SWNY_RN,2932.9660000000003,2873.6010000000006,59.36500000000002,40.92820512820513,27.83205128205128,5.907895909645909,1.941025641025641,133.1,-47.0,39,9.9
82,GZ_RN,2794.090670000002,4409.023920000001,-1614.9332499999996,31.43450704225352,9.39176056338028,2.050726113377853,52.44084507042254,17267.0,-834.6999999999999,142,9.9
83,MV_VALV4_RN,2220.1913000000004,-142.13974999999994,2362.33105,32.792198581560285,7.210212765957447,-0.5353030994593093,17.260283687943264,2757.2,-3031.9,141,9.9
84,BRP_PBL1_RN,1751.9164999999998,-1310.3515000000002,3062.2679999999996,31.06258992805755,7.656618705035971,-0.1385136734507663,30.628057553956836,2448.4,-7668.0,139,9.9
85,PAVO_ESS_ALL,1724.0555000000002,1574.3132500000002,149.74225,32.66277372262774,7.673284671532847,-0.1469702068235381,0.8897810218978103,1438.9,-1148.3,137,87.5
86,BRPANGLE_RN,1661.31625,1045.616,615.70025,30.2544,18.36472,1.0062768281440782,8.3096,1732.4,-738.3,125,9.9
87,KNAPP_RN,1614.0827499999982,-2292.899250000001,3906.981999999999,36.692142857142855,15.22385714285714,-0.9745187987446611,0.0,5072.4,-10520.9,140,0.0
88,RN_RHN_ESR,1590.929,-5.839999999999996,1596.769,5.595384615384615,3.153230769230769,-0.08984615384615378,0.003076923076923077,61.0,-229.4,65,0.0
89,PIRATE_RN,1355.8105000000007,380.0810000000004,975.7295000000003,31.536619718309858,9.10887323943662,-0.5661136639960304,61.22042253521126,19283.8,-997.8,142,7.0
90,PINEFRST_RN,1346.4605499999993,1917.1115499999987,-570.6510000000003,31.553956834532375,17.736115107913665,-0.07032386455471015,0.6503597122302158,2238.8,-2127.3,139,200.0
91,EMPCT_RN,1338.6472500000002,1121.63,217.01724999999988,30.822857142857142,14.354642857142856,0.14527023797258126,5.647857142857143,604.6,-1274.9,140,9.9
92,ELMCRK_RN,1324.5827499999998,417.7404999999999,906.8422499999998,9.964788732394366,3.1540845070422536,0.14834830708356186,27.866197183098592,725.5,-3972.6,71,9.9
93,SLCN_ESS_ALL,1189.9125000000001,396.8650000000002,793.0474999999999,33.736363636363635,15.7206993006993,0.46754615287306434,2.188111888111888,1320.8,-2437.5,143,50.0
94,DIBOL_RN,1098.12,167.54274999999996,930.57725,19.935344827586206,12.840172413793104,-0.0027894539607901457,3.837931034482759,65.5,-891.6,116,3.3
95,ELM_ST_RN,997.4017500000003,0.0,997.4017500000003,16.79879518072289,4.733132530120481,0.0010542168674698795,0.0,0.0,-11442.699999999999,83,0.0
96,BLACKSPR_RN,993.6479999999999,224.1384999999999,769.5094999999999,27.186363636363637,9.79109090909091,0.053174715864474385,1.4454545454545455,1535.7,-3105.0,110,120.0
