rank,node,offer_revenue,bid_revenue,net_revenue,total_offer_mw,total_bid_mw,win_rate,avg_win_rate,profit_loss_ratio,avg_profit_loss_ratio,participation_rate,avg_dart_spread,hsl,days_active
182,PLATINUM_RN,-2.7827500000001066,-3227.040250000001,-3229.8230000000012,897.0,-1267.8000000000002,36.57663865546219,38.03408277404922,7.944710084033612,6.115246644295302,0.31836134453781517,0.842574842436975,151.7,160.0
183,LANTANA_RN,197.13067,-3453.9467499999996,-3256.8160799999996,897.4,-2596.3,49.4463025210084,54.527808641975305,13.582100840336135,15.414074074074074,17.559579831932773,1.5558520220588237,9.9,173.0
184,SWOOSEII_RN,-1952.325,-1746.1347500000002,-3698.459749999999,180.0,-9924.4,43.7794537815126,51.36322107081174,6.318823529411764,7.82395725388601,2.4360504201680673,0.19855917366946782,38.9,204.0
185,GZ_RN,395.1034199999998,-4163.07425,-3767.9708299999975,23636.7,-2424.9,52.33046218487395,57.84684343434343,20.396285714285717,22.078717171717173,39.1472268907563,1.360545386904762,9.9,209.0
186,IND_INADALE1,9149.654,-12921.963249999997,-3772.3092499999975,13473.2,-8058.0,45.829453781512605,52.0125,1.1613739495798319,4.540370833333333,85.14042016806722,0.7562615546218489,9.9,211.0
187,MADERO_RN,-3934.8855000000003,13.75474999999988,-3921.1307500000003,3905.1,-3003.4,50.88235294117647,44.288775510204076,42.32339915966386,33.79652040816326,0.21827731092436975,0.20734633228291321,100.0,207.0
188,BRP_LOP1_RN,-3335.75975,-619.1090000000005,-3954.8687499999987,8905.9,-6530.299999999999,52.792857142857144,53.670641025641025,11.362781512605041,19.253416666666666,37.67655462184874,1.3987942489495797,9.9,206.0
189,ADL_RN,-107.08995999999998,-3893.4737500000006,-4000.5637100000004,2559.6,-5594.099999999999,56.5533193277311,61.207093802345064,63.946978991596644,66.54987269681742,2.850546218487395,0.909124168417367,0.0,210.0
190,MESQUITE_RN2,-3023.6075,-1015.3679999999999,-4038.9755,2409.2,-1466.7,40.098151260504196,48.94714460784314,14.581684873949579,23.002128676470587,0.0,0.24470715161064432,0.0,147.0
191,HWY6_RN,-4557.334,336.10125000000016,-4221.232749999999,3357.9,-706.5,40.51701680672269,38.98093525179856,30.322441176470587,26.436649280575537,2.3253361344537815,0.25204206057422973,0.0,150.0
192,SWT_BESS_RN,-327.18060999999955,-3927.2465100000004,-4254.42712,12401.3,-7762.7,50.79626050420168,54.894078726968175,3.0274663865546216,4.091893634840871,32.37819327731093,0.8967391894257705,9.9,210.0
193,L_FRE_ESR_RN,-3189.4949199999996,-1270.2175000000004,-4459.712419999999,1610.3,-1622.3000000000002,49.10218487394958,53.46106365159129,3.9826848739495793,5.586701842546064,13.747731092436975,1.6647702643557418,9.9,210.0
194,ZIER_SLR_ALL,10176.115660000003,-14670.289000000008,-4494.173340000003,75290.1,-43694.399999999994,45.38231092436975,54.04275125628141,2.5045252100840334,3.673939279731993,67.35063025210084,0.9895575105042017,40.0,210.0
195,RIOG_ESR_RN,-7568.618000000001,3067.4880000000003,-4501.13,1764.5,-1335.3,40.418571428571425,51.69714285714286,17.606785714285714,28.432002551020403,4.515714285714285,1.50923656337535,9.9,207.0
196,LFSTH_RN,-3976.55759,-762.10925,-4738.666840000001,516.3,-1237.3999999999999,49.63004201680672,57.40505249343832,23.12576050420168,29.05217716535433,1.8405882352941176,1.118107055322129,9.9,138.0
197,DGFS_ESR_RN,-2507.6035899999997,-2255.8467499999997,-4763.45034,1157.0,-981.0,48.26537815126051,53.9045945945946,4.075983193277311,6.757159909909911,1.3375210084033613,1.6647247023809524,75.0,196.0
198,WAL_RN,-4386.512089999999,-389.01275000000027,-4775.52484,3281.1000000000004,-4513.4,50.36168067226891,55.671309523809526,3.103319327731093,7.1896641156462575,0.31151260504201683,1.5563312762605042,145.0,207.0
199,SANDLAKE_RN,-418.877,-4363.5592,-4782.4362,704.8,-2720.9,50.99970588235294,63.58563909774436,3.2039621848739497,7.723593984962406,9.038361344537815,0.7643024334733897,9.9,143.0
200,STAM_SLR_ALL,1064.9827499999994,-5866.7785,-4801.79575,3758.2999999999997,-2183.9,48.604369747899156,52.58724358974358,4.826924369747899,5.184730769230768,3.498655462184874,1.2183012955182075,70.0,206.0
201,WRSBES_BESS1,831.4814999999995,-5841.1905,-5009.709,2259.9,-1979.0,36.31046218487395,45.87529360967185,13.303025210084034,20.599255181347147,4.585588235294118,0.04666023284313729,9.7,204.0
202,TOYAH_RN,-1316.935,-3828.2074999999995,-5145.1425,217.4,-7469.3,43.74747899159664,56.79466145833334,25.106609243697473,36.238591145833325,3.362142857142857,-0.2263509716386554,6.6,203.0
203,CTW_RN,-2136.3286000000003,-3099.4742,-5235.8028,4978.4,-1882.6,51.27605042016807,55.45083333333333,2.007810924369748,4.748641025641025,1.691764705882353,1.6294392944677876,150.0,206.0
204,WZRD_ESS_RN,-3805.051750000001,-1519.1928499999992,-5324.2446,531.1,-531.9,50.94886554621849,45.110705128205126,5.128613445378151,8.228679487179487,0.26428571428571435,1.6215286677170866,71.0,141.0
205,GOODWIN_ESR,-468.48166000000083,-4884.388000000001,-5352.8696599999985,15952.300000000001,-3826.1,45.798613445378145,54.2666156462585,16.564004201680675,20.514341836734694,43.18050420168067,2.4206632090336138,9.9,207.0
206,RPUBRDS_RN,166.17165999999918,-5521.14,-5354.96834,11915.7,-9949.1,54.13067226890756,58.80903130287648,14.80659243697479,14.611934010152284,5.361974789915966,1.7678413865546223,39.5,208.0
207,N_MRD_ESR_RN,-4497.00359,-1169.6484500000001,-5666.65204,3710.7,-3593.6,50.34117647058824,55.62587500000001,2.001281512605042,6.267899999999999,5.835966386554622,2.26396481092437,9.9,211.0
208,ELSA_ESR_RN,-1557.2549999999994,-4591.4493,-6148.704299999999,2318.8,-3613.9,53.621071428571426,49.14907783417936,15.020392857142857,13.778907783417935,17.106428571428573,1.604211681547619,9.9,208.0
209,UTOPIA_RN,-3030.614499999998,-3267.8705,-6298.485000000001,23805.4,-7280.099999999999,52.35348739495799,53.58532973621104,16.326865546218485,14.376399280575539,58.5922268907563,2.1580558035714286,0.0,150.0
210,GODY_SLR_RN,-6521.233249999998,18.286749999999557,-6502.9465,6121.0,-664.5999999999999,44.9918487394958,41.06684466019418,6.7873277310924385,3.3709571197411,11.160042016806722,0.6797310049019607,0.0,114.0
211,BLSMT1_5_A_6,-2215.311380000002,-4298.3232499999995,-6513.634630000002,40849.700000000004,-8447.0,48.6753781512605,54.4996189279732,5.074441176470588,5.0390460636515915,6.1607142857142865,1.1292621673669467,30.0,210.0
212,CNLY_ESS_RN,-13976.92991,7394.120749999999,-6582.809159999999,9595.0,-2635.0,51.672100840336135,55.104217171717174,2.299710084033613,3.446002525252525,0.38588235294117645,1.386565432422969,125.0,209.0
213,CR_RN,-1885.23116,-4746.96825,-6632.19941,784.2,-1473.6,49.21752100840336,54.325158402203854,5.215563025210084,8.765444903581265,8.362478991596639,1.378734024859944,9.8,132.0
214,JAG_SLR_RN,8272.816499999999,-14948.542,-6675.7255,9849.0,-9313.3,51.03802521008404,53.122257118927976,8.616655462184873,8.356789782244554,1.739033613445378,1.6924505864845938,150.0,210.0
215,PAVO_ESS_ALL,-3706.812749999999,-2987.52275,-6694.335499999999,2572.7,-4229.1,60.035798319327725,70.98325916230365,34.66706302521008,37.49034424083769,4.259411764705883,1.0838911502100839,87.5,202.0
216,CHIL_SLR,2683.790780000003,-9394.66525,-6710.874469999999,42599.1,-4358.8,53.24588235294118,56.184242043551095,6.74285294117647,2.492053601340033,15.523697478991597,1.8538802958683473,150.0,210.0
217,HAMI_BESS_RN,3897.9175,-10688.42625,-6790.508750000001,1117.5,-8241.2,33.57773109243697,45.66459390862944,2.938529411764706,6.491503807106599,9.459537815126051,-0.19807908788515402,9.9,208.0
218,FTDUNCAN_RN,-5242.578840000001,-1585.8657500000002,-6828.444590000001,651.5999999999999,-4833.8,42.69848739495798,50.05777777777779,4.741823529411764,4.36321164021164,1.0551680672268908,-0.7704941789215687,100.0,200.0
219,MDWPK_RN,-8657.38775,1762.1917500000002,-6895.196,870.9,-2215.6,,28.61746031746032,,11.097539682539685,,,0.0,126.0
220,DSWL_BES1,-1921.43825,-5022.790750000001,-6944.229000000001,1573.5,-2979.4000000000005,39.75319327731093,44.24388565891473,7.809180672268907,9.43033430232558,0.19424369747899162,1.3390242034313724,150.0,183.0
221,BRP_ZPT1_RN,-2946.2605000000003,-4025.6133499999996,-6971.87385,2286.7999999999997,-2129.2,44.35554621848739,50.052655971479496,28.72686554621849,28.005384135472372,11.667100840336134,1.698920255602241,9.9,198.0
222,MAINLAND_RN,-7369.77244,156.7037899999998,-7213.068649999999,1328.3999999999999,-1192.6999999999998,55.973151260504196,62.994743589743585,2.037491596638655,7.708730769230769,7.529285714285714,2.0955544030112048,9.9,141.0
223,CORAZON_RN,-3337.620999999999,-3943.2892500000053,-7280.910249999999,72053.1,-12845.199999999999,51.911848739495795,55.49839614740368,5.84818487394958,7.425116415410384,8.981428571428573,3.251918723739496,200.0,210.0
224,CS_RN,-4905.429410000006,-2396.33975,-7301.769160000003,1944.8999999999999,-5715.5,51.049033613445374,55.94097292724196,2.4388697478991603,6.587505499153976,53.56831932773109,1.6592293855042017,9.9,208.0
225,GRDNE_ESR_RN,-3467.8518399999994,-3907.1679999999997,-7375.019839999999,2661.7000000000003,-2490.5,47.18432773109244,52.32065326633166,2.586806722689076,6.559306951423785,5.093529411764706,1.355540484943978,9.9,210.0
226,BRP_ZPT2_RN,-4451.87191,-3112.3900000000003,-7564.26191,8863.0,-7259.2,49.774663865546216,55.61227157360406,28.714852941176467,34.504708121827406,66.75033613445379,4.11182694327731,9.9,208.0
227,JAR_RN,3005.33425,-10572.721499999998,-7567.387249999999,1549.0,-5455.2,50.7681512605042,51.734141285956,4.514512605042016,7.2242436548223345,1.085546218487395,1.7778877363445382,152.0,208.0
228,ANEM_ESS_RN,-4485.307340000018,-3614.9115,-8100.218839999992,8073.099999999999,-2009.0,50.000126050420164,48.23016666666666,8.770840336134455,16.002095833333335,0.6465966386554621,2.4225287990196076,200.0,211.0
229,NOBLESLR_ALL,5200.6756900000055,-13437.8246,-8237.148910000004,269209.60000000003,-14882.8,54.254831932773115,57.88029166666667,26.534151260504203,6.6064333333333325,27.84109243697479,0.7293664215686276,62.5,211.0
230,BRHEIGHT_RN,-6722.917839999999,-1775.4959999999999,-8498.413840000001,2725.2,-851.9,49.8209243697479,51.65847619047619,6.283252100840335,7.652235714285714,12.02172268907563,1.6189783788515404,9.9,186.0
231,GAMBIT_RN,-11552.15725,2408.35275,-9143.804500000002,2067.9,-1177.1,33.92487394957983,36.180625000000006,13.400655462184874,10.1188125,1.2048319327731092,1.2702397146358544,100.0,211.0
232,GARC_BESS_RN,-942.97001,-8202.64825,-9145.61826,2265.3,-4744.900000000001,47.40252100840336,54.84357993197279,2.4268823529411767,10.190017857142857,1.9652100840336135,3.023935793067227,9.0,207.0
233,LBRA_BES1,902.9499099999997,-10355.83671,-9452.8868,2135.6,-2539.7000000000003,49.693991596638654,58.74620229007633,7.733243697478991,12.573675572519083,0.574201680672269,1.6963191088935576,186.0,142.0
234,SMTH_ESS_RN,-4320.639090000001,-5177.9455,-9498.58459,4727.3,-1872.0,47.66294117647059,49.69091491841492,3.7015336134453785,8.200591491841493,0.6089075630252101,1.627093181022409,125.0,154.0
235,TV_RN,-4337.44059,-5531.6995,-9869.14009,1409.9,-2128.2000000000003,50.22928571428571,51.693076923076916,5.026474789915966,19.595192307692308,8.509621848739496,1.4033227415966385,9.8,206.0
236,HMNG_ESS_RN,-6953.407089999998,-2932.5083999999997,-9885.915490000001,3308.2000000000003,-6576.6,51.53373949579832,55.44019262981574,17.522726890756303,16.720198492462313,2.065798319327731,1.5502357755602243,99.8,210.0
237,HYDR_ESS_RN,426.9422499999999,-10609.0448,-10182.102550000001,1456.0,-5916.4,54.63697478991596,60.77240646258503,16.151760504201683,13.683761054421769,0.8449579831932774,0.7752216386554622,200.0,207.0
238,E_HARRIS_RN,-2145.5491700000002,-8434.88845,-10580.43762,1422.8999999999999,-3225.5,48.21063025210084,55.70732297063904,15.518189075630252,14.629029792746113,5.539411764705882,0.6096927521008402,9.9,204.0
239,EVLN_ESS_RN,-3698.30909,-7264.46075,-10962.76984,854.4,-1199.2,53.214411764705886,55.95375,2.5948949579831933,6.928621794871795,0.30016806722689077,2.212096244747899,220.0,167.0
240,BR_ARROW_ALL,-8314.20645,-2880.5875000000005,-11194.79395,8588.5,-3988.2999999999997,49.62079831932773,53.72814070351759,4.202310924369748,4.29090242881072,6.8370588235294125,1.2842401523109244,51.7,210.0
241,BRP_PBL1_RN,-12791.5245,1317.32125,-11474.203249999999,7841.8,-11136.1,37.92621848739496,48.343015463917524,5.458617647058823,4.428323024054983,55.37508403361344,-0.5046999299719886,9.9,205.0
242,BRP_LOOP_RN,2243.4018300000002,-13718.712,-11475.31017,7973.2,-10413.9,46.18159663865546,51.34048646362098,12.010264705882353,13.601048646362099,45.83294117647059,0.2948742121848739,9.9,208.0
243,SROSA_ESR_RN,-2177.3558399999997,-9566.63825,-11743.99409,4213.0,-3588.2999999999997,48.12945378151261,54.21962121212121,3.597680672268907,8.353285353535354,5.9757983193277315,2.011865765056022,9.9,209.0
244,BRPMAGNO_RN,-11432.954039999999,-895.6371500000013,-12328.59119,5055.099999999999,-6313.799999999999,54.941932773109244,58.87814720812183,2.776403361344538,6.984550338409475,25.29487394957983,2.2573799019607845,9.9,208.0
245,ANTL_ESS_ES1,-18574.46225,5814.032250000002,-12760.429999999995,2316.0,-5728.0,45.0440756302521,54.11825757575758,1.7622731092436976,2.8833131313131317,4.215126050420168,1.2836270133053225,70.0,209.0
246,GREGORY_RN,-4168.983260000002,-8636.8072,-12805.790460000004,21349.9,-9197.300000000001,50.02542016806723,55.3785594639866,5.67222268907563,5.789413316582915,18.677605042016808,1.813660539215686,5.0,210.0
247,HI_LONEB_RN1,-12798.012499999999,-881.9180000000003,-13679.9305,3462.0000000000005,-2522.7,48.81378151260505,49.83678571428572,3.160529411764706,6.605816137566138,4.385336134453782,1.5962544205182072,50.0,200.0
248,FALFUR_RN,-4160.447159999998,-9527.275,-13687.722159999998,19039.1,-8388.6,48.195756302521005,54.44457286432161,6.5314033613445375,11.060512562814068,33.939075630252105,2.340330488445378,9.9,210.0
249,TSECA_ES_RN,-12813.320749999999,-1057.4699999999993,-13870.790749999995,1555.0,-695.0999999999999,40.28873949579832,40.410694444444445,11.251819327731091,10.285833333333334,1.194327731092437,0.268937106092437,100.0,191.0
250,WIG_BESS_RN,443.8842500000001,-14317.506250000004,-13873.622000000001,1680.3999999999999,-3755.2999999999997,50.247815126050426,54.12381909547739,6.54289075630252,3.9717642378559463,0.9018487394957982,0.5191346726190476,120.0,210.0
251,LAUR_BESS_RN,-254.3881699999977,-14233.9465,-14488.33467,24025.6,-10837.5,46.69226890756302,52.01341666666667,2.1160378151260506,9.10835,26.668235294117647,1.1417804621848742,9.8,211.0
252,SNY_BESS_RN,-3612.5455,-10937.042249999999,-14549.58775,5090.8,-10761.800000000001,53.141890756302516,56.41179166666666,4.533470588235294,7.837216666666666,53.408025210084034,0.622551164215686,9.9,211.0
253,AE_RN,-7459.527909999999,-7241.83325,-14701.36116,5003.0,-6665.8,50.32525210084033,55.43344501718213,3.6510126050420166,6.241926975945017,33.819201680672265,1.4378068102240895,9.9,205.0
254,MOORE_FL_RN,-9918.392389999999,-4847.23775,-14765.630139999997,8851.099999999999,-3004.8,47.33323529411764,54.32484348561759,5.921970588235294,15.678399746192891,17.244663865546222,2.13584331232493,9.9,208.0
255,DC2SES_ALL,-6045.828760000002,-8925.582,-14971.410760000002,18110.1,-31377.7,51.9718487394958,56.678124999999994,13.240189075630251,13.676133333333333,3.6341176470588232,1.7592239583333331,66.5,211.0
256,ANDMDSLR_ALL,-3378.621819999995,-12708.028590000002,-16086.650410000002,18863.399999999998,-5370.8,46.86289915966386,52.828190954773866,28.804512605042014,4.455554438860972,4.867436974789916,1.3942408088235292,81.9,210.0
257,HOLCOMB_RN1,-8810.80925,-7296.04725,-16106.8565,4408.1,-6116.7,0.0,7.7795,0.0,1.562975,0.0,2.5273266369047622,9.9,211.0
258,BIGSTAR_ALL,-1678.3005499999979,-14469.90171,-16148.202259999998,11612.5,-19483.5,51.16617647058824,56.89241666666666,2.903331932773109,4.564041666666666,2.5875210084033613,1.672791010154062,60.0,211.0
259,MU_RN,-4671.042090000002,-12579.553999999998,-17250.59609,2249.5,-4417.9,51.77789915966386,54.3740414507772,2.878386554621849,8.084001295336787,28.08613445378151,1.8669231442577034,9.9,204.0
260,CASL_GAP_UN1,-4537.16408,-13028.340919999999,-17565.504999999997,22071.8,-29066.3,50.07386554621849,55.87704166666667,5.386777310924369,5.238404166666665,354.100756302521,1.7030172881652663,1.9,211.0
261,PALE_ESS_EN,-649.9620000000001,-17048.318750000002,-17698.280749999998,2429.0,-5277.0,46.47546218487395,50.129945561139024,3.115710084033613,3.9231402847571184,0.6628991596638656,-0.007843531162464973,200.0,210.0
262,FORTMA_RN,-18421.38199999999,-35.87596000000053,-18457.25796,25115.899999999998,-5304.0,53.46201680672269,55.235277777777775,8.076336134453781,4.216959595959596,57.99743697478991,1.8468988970588234,9.8,209.0
263,PYR_PYRON1,-2542.8780000000006,-16084.16925,-18627.047249999992,73049.7,-4588.6,45.96588235294118,52.197041666666664,1.2416680672268907,3.3141416666666665,313.033025210084,0.6459044117647059,15.1,211.0
264,LILY_RN,-9710.479539999998,-10932.887999999999,-20643.367540000003,12975.599999999999,-6140.900000000001,52.15550420168067,57.00883333333333,3.8461302521008403,5.906695833333333,7.524747899159664,2.069592918417367,50.0,211.0
265,PRCRK_RN,-7572.505079999999,-13171.25216,-20743.75724,1004.3,-3850.9,48.40478991596639,51.59966145833333,5.580928571428571,5.928419270833333,9.100546218487395,0.8983799019607842,9.9,203.0
266,STRG_SLR_ALL,-7429.43951,-13429.256749999999,-20858.69626,5594.099999999999,-8119.9,51.465168067226884,57.47038461538462,3.3768907563025206,6.086057692307692,2.7447478991596643,1.6793683911064428,100.0,206.0
267,WFTANK_ESS1,-4183.822590000001,-17874.02375,-22057.84634,3907.3,-20880.8,49.746638655462185,53.43962500000001,5.5395546218487395,7.852216666666666,4.928109243697479,3.5257577906162467,150.0,211.0
268,QUEEN_BA_RN,-2362.58609,-20034.1095,-22396.69559,6898.299999999999,-29964.6,51.11205882352941,55.01281639928699,51.91783193277311,37.59126203208557,11.506470588235294,1.417848389355742,50.0,198.0
269,CONTINEN_RN,-18553.14575,-4054.12325,-22607.269000000004,13878.2,-4849.3,49.98823529411765,57.56546108291032,22.602420168067226,31.156689086294417,5.19,1.6625244660364145,0.0,208.0
270,MILTON_RN,-22545.41284,-1350.5685000000005,-23895.98134,25901.700000000004,-2911.0000000000005,49.53021008403361,55.11472222222223,6.385932773109244,8.478015151515152,24.51714285714286,1.6622228203781513,9.9,209.0
271,SEVNF_ES_RN,-36147.407250000004,11152.512499999999,-24994.89475,4106.7,-18354.2,57.33436974789916,64.76800264550265,21.86613865546218,27.224910052910047,2.464873949579832,2.6424771533613445,100.0,200.0
272,CFLAT_ES_RN,994.979999999999,-27669.3835,-26674.4035,5595.8,-13630.1,46.68495798319328,56.76169047619048,4.380697478991596,5.597180952380953,4.971596638655463,0.3842747724089636,0.0,186.0
273,SP_RN,-10708.48366,-17183.51735,-27892.001010000004,4547.9,-6887.299999999999,53.19478991596638,57.24417512690355,5.541474789915966,13.01993358714044,19.85546218487395,2.107048319327731,5.0,208.0
274,CARRIZO_ESR1,-43647.97166,12304.651,-31343.320659999998,20744.9,-2321.1,43.720378151260505,50.20302453468697,3.948747899159664,13.92393654822335,32.02336134453782,-1.8913805584733887,9.8,208.0
275,SPTX12B_RN,-22990.85095,-11412.677909999999,-34403.528860000006,13282.300000000001,-8692.300000000001,52.34966386554621,59.0488567839196,7.865861344537816,8.627405778894472,29.973991596638655,1.3504455532212885,24.9,210.0
276,CLO_RN,-9941.59491,-26066.691000000006,-36008.28591,2362.7000000000003,-12392.6,50.76189075630252,52.544930915371324,1.1360882352941177,3.0714909326424875,3.6339075630252102,1.357735337885154,100.0,204.0
277,PTLBES_BESS1,-40207.961890000006,559.881250000002,-39648.08064,25560.3,-3232.7000000000003,53.41697478991597,60.42554166666667,8.414781512605042,9.541258333333332,150.69789915966388,1.780252363445378,5.0,211.0
278,SHAMROCK_RN,-31428.221709999998,-8701.344,-40129.56571000001,198869.5,-7131.4,49.82928571428571,54.10095833333333,2.2902605042016804,4.72945,184.83306722689076,1.6003659401260506,99.3,211.0
279,ALVIN_RN,-41332.9399,-4565.803500000001,-45898.7434,4441.3,-13517.800000000001,55.409789915966385,58.38759631490788,7.023046218487395,10.101907453936349,34.341050420168074,2.2993780199579836,9.9,210.0
280,RUSSEKST_RN,-9810.806750000002,-43402.7125,-53213.51924999999,11331.2,-16568.7,54.63689075630253,67.05191666666667,2.972941176470588,4.5675375,93.18037815126051,5.4254073879551825,9.9,211.0
281,RHESS2_ESS1,-17075.842750000007,-41749.99625000002,-58825.83900000001,13989.5,-31800.0,52.946890756302516,62.17041666666666,6.362567226890756,12.492583333333334,116.92403361344537,1.7323334646358546,9.9,211.0
282,INRT_W_ALL,-56877.079849999995,-5158.70027,-62035.78011999998,211115.9,-4954.5,48.368235294117646,54.287958333333336,5.226693277310924,4.756570833333333,1268.9540336134455,1.309574798669468,13.0,211.0
283,CISC_RN,-7698.871840000001,-56567.97625,-64266.84809,5248.300000000001,-9100.5,44.39176470588235,53.625351758793975,2.016432773109244,4.17735175879397,25.040084033613446,-0.5261634716386554,9.9,210.0
284,CAMWIND_RN,-61837.86567000001,-14086.046560000003,-75923.91223,55327.2,-22034.600000000002,49.732268907563025,54.446333333333335,2.086331932773109,3.0946499999999997,64.8046218487395,1.856079044117647,10.0,211.0
285,NWF_NWF1,-116135.15304,28849.3863,-87285.76674,83485.3,-23347.600000000002,49.030168067226896,57.143375000000006,74.95662605042017,75.83360416666666,233.30840336134452,1.309388830532213,16.1,211.0
286,CATARINA_B1,-45653.32624,-45577.23575000001,-91230.56199000002,11189.1,-28298.699999999997,45.72205882352941,52.874375,1.6057857142857144,3.1863374999999996,115.36281512605042,-3.816041797969186,8.2,211.0
287,CAST_ESS_RN,401.139,-118079.17625000005,-117678.03724999996,136.1,-8681.3,44.832352941176474,51.83792834890966,25.613159663865545,36.962080218068536,2.718067226890756,0.16883276435574235,200.0,118.0
288,GKS_BESS_RN,-146685.12659,-44216.61325,-190901.73984,99126.9,-38167.899999999994,51.21949579831933,56.29532663316584,3.931226890756302,19.473105946398658,32.70218487394958,2.2492423844537814,40.0,210.0
